-1.0424E0,2.5998E0,4E0
-1.0424E0,2.6009E0,7E0
-1.0424E0,2.602E0,5E0
-1.0424E0,2.6032E0,5E0
-1.0424E0,2.6043E0,2E0
-1.0424E0,2.6054E0,7E0
-1.0424E0,2.6065E0,8E0
-1.0424E0,2.6077E0,6E0
-1.0424E0,2.6088E0,3E0
-1.0424E0,2.6099E0,6E0
-1.0424E0,2.611E0,1E1
-1.0424E0,2.6122E0,9E0
-1.0424E0,2.6133E0,5E0
-1.0424E0,2.6144E0,5E0
-1.0424E0,2.6155E0,5E0
-1.0424E0,2.6167E0,5E0
-1.0424E0,2.6178E0,4E0
-1.0424E0,2.6189E0,8E0
-1.0424E0,2.62E0,1E0
-1.0424E0,2.6212E0,6E0
-1.0424E0,2.6223E0,3E0
-1.0424E0,2.6234E0,5E0
-1.0424E0,2.6245E0,1E0
-1.0424E0,2.6257E0,3E0
-1.0424E0,2.6268E0,5E0
-1.0424E0,2.6279E0,3E0
-1.0424E0,2.6291E0,7E0
-1.0424E0,2.6302E0,7E0
-1.0424E0,2.6313E0,4E0
-1.0424E0,2.6324E0,8E0
-1.0424E0,2.6336E0,5E0
-1.0424E0,2.6347E0,7E0
-1.0424E0,2.6358E0,6E0
-1.0424E0,2.6369E0,6E0
-1.0424E0,2.6381E0,5E0
-1.0424E0,2.6392E0,1E1
-1.0424E0,2.6403E0,6E0
-1.0424E0,2.6414E0,5E0
-1.0424E0,2.6426E0,5E0
-1.0424E0,2.6437E0,5E0
-1.0424E0,2.6448E0,6E0
-1.0424E0,2.6459E0,6E0
-1.0424E0,2.6471E0,5E0
-1.0424E0,2.6482E0,6E0
-1.0424E0,2.6493E0,2E0
-1.0424E0,2.6505E0,3E0
-1.0424E0,2.6516E0,5E0
-1.0424E0,2.6527E0,1.3E1
-1.0424E0,2.6538E0,2E0
-1.0424E0,2.655E0,9E0
-1.0424E0,2.6561E0,8E0
-1.0424E0,2.6572E0,5E0
-1.0424E0,2.6583E0,6E0
-1.0424E0,2.6595E0,6E0
-1.0424E0,2.6606E0,6E0
-1.0424E0,2.6617E0,1E1
-1.0424E0,2.6628E0,3E0
-1.0424E0,2.664E0,1E1
-1.0424E0,2.6651E0,1.1E1
-1.0424E0,2.6662E0,9E0
-1.0424E0,2.6673E0,9E0
-1.0424E0,2.6685E0,9E0
-1.0424E0,2.6696E0,1.2E1
-1.0424E0,2.6707E0,7E0
-1.0424E0,2.6718E0,9E0
-1.0424E0,2.673E0,8E0
-1.0424E0,2.6741E0,9E0
-1.0424E0,2.6752E0,1.1E1
-1.0424E0,2.6764E0,1.3E1
-1.0424E0,2.6775E0,9E0
-1.0424E0,2.6786E0,8E0
-1.0424E0,2.6797E0,1E1
-1.0424E0,2.6809E0,7E0
-1.0424E0,2.682E0,9E0
-1.0424E0,2.6831E0,8E0
-1.0424E0,2.6842E0,7E0
-1.0424E0,2.6854E0,1.2E1
-1.0424E0,2.6865E0,4E0
-1.0424E0,2.6876E0,6E0
-1.0424E0,2.6887E0,6E0
-1.0424E0,2.6899E0,5E0
-1.0424E0,2.691E0,8E0
-1.0424E0,2.6921E0,4E0
-1.0424E0,2.6932E0,4E0
-1.0424E0,2.6944E0,9E0
-1.0424E0,2.6955E0,3E0
-1.0424E0,2.6966E0,5E0
-1.0424E0,2.6977E0,7E0
-1.0424E0,2.6989E0,5E0
-1.0424E0,2.7E0,7E0
-1.0424E0,2.7011E0,3E0
-1.0424E0,2.7023E0,4E0
-1.0424E0,2.7034E0,7E0
-1.0424E0,2.7045E0,9E0
-1.0424E0,2.7056E0,7E0
-1.0424E0,2.7068E0,5E0
-1.0424E0,2.7079E0,3E0
-1.0424E0,2.709E0,7E0
-1.0424E0,2.7101E0,3E0
-1.0424E0,2.7113E0,5E0
-1.0424E0,2.7124E0,6E0
-1.0424E0,2.7135E0,5E0
-1.0424E0,2.7146E0,1.1E1
-1.0424E0,2.7158E0,3E0
-1.0424E0,2.7169E0,6E0
-1.0424E0,2.718E0,2E0
-1.0424E0,2.7191E0,3E0
-1.0424E0,2.7203E0,9E0
-1.0424E0,2.7214E0,6E0
-1.0424E0,2.7225E0,3E0
-1.0424E0,2.7236E0,8E0
-1.0424E0,2.7248E0,2E0
-1.0424E0,2.7259E0,4E0
-1.0424E0,2.727E0,5E0
-1.0424E0,2.7282E0,4E0
-1.0424E0,2.7293E0,4E0
-1.0424E0,2.7304E0,7E0
-1.0424E0,2.7315E0,3E0
-1.0424E0,2.7327E0,5E0
-1.0424E0,2.7338E0,5E0
-1.0424E0,2.7349E0,4E0
-1.0424E0,2.736E0,6E0
-1.0424E0,2.7372E0,2E0
-1.0424E0,2.7383E0,3E0
-1.0424E0,2.7394E0,5E0
-1.0424E0,2.7405E0,6E0
-1.0424E0,2.7417E0,4E0
-1.0424E0,2.7428E0,4E0
-1.0424E0,2.7439E0,4E0
-1.0424E0,2.745E0,3E0
-1.0424E0,2.7462E0,1.3E1
-1.0424E0,2.7473E0,1E1
-1.0424E0,2.7484E0,4E0
-1.0424E0,2.7495E0,3E0
-1.0424E0,2.7507E0,5E0
-1.0424E0,2.7518E0,2E0
-1.0424E0,2.7529E0,8E0
-1.0424E0,2.7541E0,8E0
-1.0424E0,2.7552E0,5E0
-1.0424E0,2.7563E0,7E0
-1.0424E0,2.7574E0,7E0
-1.0424E0,2.7586E0,3E0
-1.0424E0,2.7597E0,4E0
-1.0424E0,2.7608E0,1E1
-1.0424E0,2.7619E0,7E0
-1.0424E0,2.7631E0,1E0
-1.0424E0,2.7642E0,4E0
-1.0424E0,2.7653E0,5E0
-1.0424E0,2.7664E0,6E0
-1.0424E0,2.7676E0,7E0
-1.0424E0,2.7687E0,5E0
-1.0424E0,2.7698E0,5E0
-1.0424E0,2.7709E0,6E0
-1.0424E0,2.7721E0,9E0
-1.0424E0,2.7732E0,2E0
