[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30531877.56,12/20/2017,10:32 am
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30532513.91,4370,269.1844,312.857,90.014,0.102153342753992,173,0.000316989512226941,,4.86397159285231E-8,,3.10454433710238,,0.000476369417790702,,,,,,,,,,0,5000,-81.1590807935795,,-80.4212921901165,,-4.19316662379526E-6,,0.000316989607234841,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532530.515,4370,268.34575,312.857,90.014,0.102153342753992,173,,0.00014483110833342,,2.14500286787688E-8,,1.41808798348979,,0.000210024096149219,,,,,,,,,0,25000,,-86.0048050475042,,-82.0667285300354,,-1.45975932533685E-6,,0.000144831133534611,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532542.415,4370,267.75345,312.857,90.014,0.102153342753992,173,0.000316305373668441,,4.91053007715044E-8,,3.0978408287785,,0.000480928788980696,,,,,,,,,,0,5000,-83.0055113593075,,-79.0282382427689,,-4.17214866968447E-6,,0.000316305467929725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532558.82,4370,266.93835,312.857,90.014,0.102153342753992,173,,0.000144603249263104,,2.08630441329384E-8,,1.41585646031491,,0.000204276674751886,,,,,,,,,0,25000,,-85.9587984699187,,-83.3627683445247,,-1.42299342847355E-6,,0.000144603273248569,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532571.19,4370,266.3233,312.857,90.014,0.102153342753992,173,0.000315710613171819,,4.88268892286386E-8,,3.09201309947563,,0.000478201651442861,,,,,,,,,,0,5000,-80.8945628289719,,-80.5983211770237,,-4.1417346090631E-6,,0.00031571070623882,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532587.395,4370,265.5058,312.857,90.014,0.102153342753992,173,,0.000144348799412103,,2.12805879613342E-8,,1.41336452383126,,0.000208364899559609,,,,,,,,,0,25000,,-85.8735737227555,,-82.5844274824284,,-1.41918377483096E-6,,0.000144348823311366,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532599.455,4370,264.91085,312.857,90.014,0.102153342753992,173,0.000315010042080012,,4.73404032688662E-8,,3.08514860392599,,0.000463642794154386,,,,,,,,,,0,5000,-81.6421854865579,,-79.4962898021748,,-4.12790889364706E-6,,0.000315010134732306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532615.7,4370,264.0924,312.857,90.014,0.102153342753992,173,,0.0001440894083904,,2.06495547955771E-8,,1.41082419829343,,0.000202186176675415,,,,,,,,,0,25000,,-86.3448023491946,,-81.3747437454497,,-1.44344301181168E-6,,0.000144089433158211,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532628.215,4370,263.4575,312.857,90.014,0.102153342753992,173,0.000314311035080469,,4.82909439543946E-8,,3.07829944833859,,0.000472951712923119,,,,,,,,,,0,5000,-82.0714515501679,,-79.8407507609495,,-4.11779714967126E-6,,0.000314311127484441,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532644.265,4370,262.6717,312.857,90.014,0.102153342753992,173,,0.00014387268400701,,2.05394951275218E-8,,1.40870172662576,,0.000201108486042038,,,,,,,,,0,25000,,-84.7230457026491,,-82.2738865430638,,-1.38408981914614E-6,,0.000143872706814138,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532655.7,4370,262.0977,312.857,90.014,0.102153342753992,173,0.000313784090124274,,4.80717593239059E-8,,3.07313623626026,,0.000470804685324687,,,,,,,,,,0,5000,-81.7328029651219,,-79.6412553380357,,-4.21727642370235E-6,,0.000313784187209598,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532672.12,4370,261.2635,312.857,90.014,0.102153342753992,173,,0.000143643069986721,,2.10437790281196E-8,,1.40645302290282,,0.000206046011027348,,,,,,,,,0,25000,,-86.6597323399437,,-82.1397326685244,,-1.43293608253228E-6,,0.000143643094471115,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532683.32,4370,260.71175,312.857,90.014,0.102153342753992,173,0.000313082208026282,,4.78330662505537E-8,,3.06625893449944,,0.000468466486391458,,,,,,,,,,0,5000,-82.3040960030978,,-79.9487692086939,,-4.18133394039934E-6,,0.00031308230367776,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532699.41,4370,259.9022,312.857,90.014,0.102153342753992,173,,0.000143398930988015,,2.21639640468707E-8,,1.40406207183514,,0.000217014001417054,,,,,,,,,0,25000,,-84.7559751590246,,-81.4068780042255,,-1.45226897371437E-6,,0.000143398956180361,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532710.7,4370,259.3363,312.857,90.014,0.102153342753992,173,0.000312443482339817,,4.78500177146969E-8,,3.0600004752713,,0.000468632060956895,,,,,,,,,,0,5000,-81.8557446824894,,-80.3532429961938,,-4.1331270908227E-6,,0.000312443575989523,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532726.96,4370,258.53095,312.857,90.014,0.102153342753992,173,,0.000143173968958769,,2.07955836403456E-8,,1.40185893005881,,0.000203615712550152,,,,,,,,,0,25000,,-86.1323879310947,,-83.4124354536792,,-1.42173197764367E-6,,0.000143173993140746,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532738.32,4370,257.95625,312.857,90.014,0.102153342753992,173,0.000311727046641381,,4.90295342906606E-8,,3.05298060018485,,0.000480183465815571,,,,,,,,,,0,5000,-81.6284972219672,,-80.1640981569129,,-4.05482489014165E-6,,0.000311727136983463,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532754.74,4370,257.14325,312.857,90.014,0.102153342753992,173,,0.000142973926809635,,2.11440292013253E-8,,1.39989983972882,,0.000207027384394655,,,,,,,,,0,25000,,-86.4787196790881,,-81.7488496236872,,-1.41786837994713E-6,,0.00014297395089401,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532767.07,4370,256.5267,312.857,90.014,0.102153342753992,173,0.000311071443620147,,4.66985275228657E-8,,3.04655679705096,,0.000457353699846891,,,,,,,,,,0,5000,-81.3217253330628,,-79.6639526016527,,-4.02412039342401E-6,,0.000311071532786737,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532783.38,4370,255.70635,312.857,90.014,0.102153342753992,173,,0.000142684272780856,,2.15220141249554E-8,,1.39706314758982,,0.000210728253590565,,,,,,,,,0,25000,,-87.9333554320114,,-81.2554259642421,,-1.43068719218133E-6,,0.00014268429735247,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532795.95,4370,255.07985,312.857,90.014,0.102153342753992,173,0.000310440452628309,,4.77320176623171E-8,,3.04037416214689,,0.000467474998682732,,,,,,,,,,0,5000,-81.3884973729443,,-80.0046459931712,,-4.08419044867801E-6,,0.000310440544663524,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532812.18,4370,254.272,312.857,90.014,0.102153342753992,173,,0.000142460838081059,,2.01883658275269E-8,,1.39487496821733,,0.000197670052109453,,,,,,,,,0,25000,,-86.294198540514,,-83.4697976236362,,-1.42926044689391E-6,,0.00014246086264215,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532824.45,4370,253.65525,312.857,90.014,0.102153342753992,173,0.000309742581386725,,4.77827150008034E-8,,3.03353622850036,,0.000467971022892674,,,,,,,,,,0,5000,-81.0610530004749,,-79.9540687610083,,-4.14239985867091E-6,,0.00030974267627739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532840.78,4370,252.83785,312.857,90.014,0.102153342753992,173,,0.00014220585805503,,2.06202070995977E-8,,1.3923778554801,,0.000201898255890914,,,,,,,,,0,25000,,-85.4557900362051,,-82.4269581320623,,-1.43706181601585E-6,,0.000142205882929499,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532851.595,4370,252.2988,312.857,90.014,0.102153342753992,173,0.000309201502401924,,4.78121379817015E-8,,3.02823459815778,,0.000468258801476224,,,,,,,,,,0,5000,-81.448153688432,,-80.7895370247882,,-4.1890217074401E-6,,0.000309201599610368,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532868.095,4370,251.47135,312.857,90.014,0.102153342753992,173,,0.00014195481637377,,2.05768425609025E-8,,1.38991931425245,,0.000201473587494591,,,,,,,,,0,25000,,-87.039432141929,,-82.4816812684902,,-1.40293122193941E-6,,0.000141954840122644,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532879.165,4370,250.90945,312.857,90.014,0.102153342753992,173,0.000308550625820759,,4.82643001748923E-8,,3.02185715422422,,0.000472686699452643,,,,,,,,,,0,5000,-81.7034385350959,,-79.6297279645479,,-4.08762211519519E-6,,0.00030855071857535,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532895.45,4370,250.1085,312.857,90.014,0.102153342753992,173,,0.000141703849144826,,2.06039860441984E-8,,1.3874615040053,,0.00020173928081811,,,,,,,,,0,25000,,-88.14159359135,,-81.555410567929,,-1.41024696285074E-6,,0.000141703873184529,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532907.96,4370,249.47325,312.857,90.014,0.102153342753992,173,0.000308087845752269,,4.78311727688042E-8,,3.01732273231225,,0.000468444453088148,,,,,,,,,,0,5000,-81.3083182747028,,-79.765148775161,,-4.03973078833763E-6,,0.000308087936482215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532924.275,4370,248.67225,312.857,90.014,0.102153342753992,173,,0.000142214798327562,,2.05681422671392E-8,,1.39246541080966,,0.000201388477910603,,,,,,,,,0,25000,,-85.0818123549744,,-81.4420452614381,,-1.4213310993821E-6,,0.000142214822658907,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532935.37,4370,248.106,312.857,90.014,0.102153342753992,173,0.000305077184910437,,4.87738498102871E-8,,2.98782376162822,,0.00047767459991686,,,,,,,,,,0,5000,-81.6797729106646,,-78.8813983898785,,-4.10366553175229E-6,,0.000305077279458917,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532951.5,4370,247.29495,312.857,90.014,0.102153342753992,173,,0.000141532075330775,,2.05711228947013E-8,,1.3857792637556,,0.000201417456517908,,,,,,,,,0,25000,,-87.98591539544,,-82.8707528705288,,-1.41937013837682E-6,,0.000141532099712074,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532962.8,4370,246.7404,312.857,90.014,0.102153342753992,173,0.00030610827531286,,4.74991012890624E-8,,2.99792653215892,,0.000465190857570977,,,,,,,,,,0,5000,-82.1771377941608,,-79.6777733836984,,-4.15348924192748E-6,,0.000306108371844898,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532979.005,4370,245.9252,312.857,90.014,0.102153342753992,173,,0.000141080381041257,,2.06085923224425E-8,,1.38135566979145,,0.000201784192800941,,,,,,,,,0,25000,,-84.4337757218968,,-82.8091920019199,,-1.43468116401764E-6,,0.00014108040603116,,,,,,,,,,,,,,,,,,,,,,,,,,
,30532990.35,4370,245.36175,312.857,90.014,0.102153342753992,173,0.000303924185125198,,4.55596713884908E-8,,2.97652654246187,,0.000446195259091668,,,,,,,,,,0,5000,-82.5359282521729,,-78.6995242425252,,-4.01948243557408E-6,,0.000303924276178432,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533006.805,4370,244.54355,312.857,90.014,0.102153342753992,173,,0.000141828618259699,,2.06432344197271E-8,,1.38868341155303,,0.000202123608804316,,,,,,,,,0,25000,,-86.8809633402667,,-81.1618592427929,,-1.43763261011778E-6,,0.000141828643220145,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533018.905,4370,243.9302,312.857,90.014,0.102153342753992,173,0.000302687406624101,,4.61691440701449E-8,,2.96440849343978,,0.000452163384678865,,,,,,,,,,0,5000,-81.411796874048,,-79.5190683530852,,-3.98032107687353E-6,,0.000302687496276565,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533035.42,4370,243.1032,312.857,90.014,0.102153342753992,173,,0.000141661063668839,,1.93595638846163E-8,,1.38704249099061,,0.000189554790370991,,,,,,,,,0,25000,,-86.6928258249415,,-82.2579794511071,,-1.39926971596564E-6,,0.000141661087342901,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533046.43,4370,242.55065,312.857,90.014,0.102153342753992,173,0.000301936025644554,,4.63047107420151E-8,,2.95704642779856,,0.000453490560765439,,,,,,,,,,0,5000,-82.8422336610318,,-79.4363949783981,,-4.03595686684144E-6,,0.000301936118050191,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533062.48,4370,241.7523,312.857,90.014,0.102153342753992,173,,0.000141510746936077,,2.1189064661652E-8,,1.38557038748493,,0.000207467884897021,,,,,,,,,0,25000,,-87.9807222830951,,-82.3159728576903,,-1.43576715095275E-6,,0.000141510771887712,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533074.72,4370,241.1351,312.857,90.014,0.102153342753992,173,0.000301100352641085,,4.65505781328022E-8,,2.94885848440964,,0.000455897922506311,,,,,,,,,,0,5000,-81.9562605284914,,-79.585578419053,,-4.02647027045708E-6,,0.000301100444868088,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533090.93,4370,240.32715,312.857,90.014,0.102153342753992,173,,0.000141339820854616,,2.24554708689337E-8,,1.38389645033622,,0.000219867556487107,,,,,,,,,0,25000,,-84.875913931765,,-82.6149621198169,,-1.42103069707355E-6,,0.000141339845326239,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533102.21,4370,239.7697,312.857,90.014,0.102153342753992,173,0.000300369532357565,,4.62614703534425E-8,,2.9416979071446,,0.000453066019210802,,,,,,,,,,0,5000,-81.7452923447484,,-79.8558669954115,,-4.04163543515805E-6,,0.000300369625506686,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533118.05,4370,238.9799,312.857,90.014,0.102153342753992,173,,0.000141093648679624,,1.93323605418144E-8,,1.38148560414736,,0.000189288273536281,,,,,,,,,0,25000,,-86.9127485268903,,-82.4289864023458,,-1.41749372240124E-6,,0.000141093673072062,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533129.725,4370,238.38575,312.857,90.014,0.102153342753992,173,0.000299692355903159,,4.53343269926402E-8,,2.93506294607842,,0.000443985506759043,,,,,,,,,,0,5000,-82.7243663456636,,-79.6783063183041,,-4.01147738983625E-6,,0.000299692447874687,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533145.59,4370,237.60075,312.857,90.014,0.102153342753992,173,,0.000140873674707858,,1.95902132863646E-8,,1.37933132719713,,0.000191812913716571,,,,,,,,,0,25000,,-89.0757192056866,,-82.5725700540359,,-1.44662524714341E-6,,0.000140873700152868,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533157.03,4370,237.0205,312.857,90.014,0.102153342753992,173,0.000298982029043992,,4.54720810840334E-8,,2.92810319244544,,0.000445334137577784,,,,,,,,,,0,5000,-82.6854278520395,,-80.0335083571211,,-4.0444827486072E-6,,0.000298982122757297,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533173.3,4370,236.20925,312.857,90.014,0.102153342753992,173,,0.000140652957026921,,1.98029083918694E-8,,1.37716976828238,,0.000193895405803263,,,,,,,,,0,25000,,-84.8502014702333,,-83.1049554598626,,-1.39289814256717E-6,,0.000140652980654012,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533184.175,4370,235.67755,312.857,90.014,0.102153342753992,173,0.000298280315224483,,4.52124041177503E-8,,2.92122784352305,,0.00044279050945468,,,,,,,,,,0,5000,-82.469645821818,,-80.5500882019734,,-4.01764580464766E-6,,0.000298280407915803,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533199.735,4370,234.8925,312.857,90.014,0.102153342753992,173,,0.000140435569944978,,2.10894133065899E-8,,1.37504082838253,,0.000206491840159679,,,,,,,,,0,25000,,-88.3865270663261,,-82.1547088204047,,-1.42042361544784E-6,,0.000140435594553133,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533211.265,4370,234.30605,312.857,90.014,0.102153342753992,173,0.000297521221845044,,4.68051385450766E-8,,2.91379030942129,,0.00045838853700892,,,,,,,,,,0,5000,-81.3452028526809,,-78.9315326696162,,-3.9661994029881E-6,,0.000297521312408192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533227.345,4370,233.5194,312.857,90.014,0.102153342753992,173,,0.000140230113009522,,2.02412257389133E-8,,1.3730287254207,,0.000198186959833479,,,,,,,,,0,25000,,-85.254307364044,,-82.098949649523,,-1.3789023466431E-6,,0.000140230136234009,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533239.005,4370,232.925,312.857,90.014,0.102153342753992,173,0.000296867285064965,,4.51938262185058E-8,,2.90738310449733,,0.00044260763745413,,,,,,,,,,0,5000,-82.9547707090357,,-79.832987306806,,-3.91267262215915E-6,,0.000296867373394319,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533254.915,4370,232.1354,312.857,90.014,0.102153342753992,173,,0.000139955267083025,,1.9788127154812E-8,,1.37033707665776,,0.000193750475569424,,,,,,,,,0,25000,,-87.2826536421587,,-83.664368433082,,-1.41713477767794E-6,,0.000139955291661417,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533266.19,4370,231.5862,312.857,90.014,0.102153342753992,173,0.000296233067367494,,4.64640877890976E-8,,2.90116911705932,,0.000455047558334412,,,,,,,,,,0,5000,-82.6905536087904,,-79.1445018235521,,-4.02105542606631E-6,,0.000296233160857879,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533282.315,4370,230.7571,312.857,90.014,0.102153342753992,173,,0.000139661832931885,,2.04513402099759E-8,,1.36746339026252,,0.000200244071877763,,,,,,,,,0,25000,,-85.3993583588306,,-82.0364637195938,,-1.41350043917975E-6,,0.000139661857435748,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533293.415,4370,230.2059,312.857,90.014,0.102153342753992,173,0.000295792123071218,,4.51289002461481E-8,,2.89684880570691,,0.00044197106723265,,,,,,,,,,0,5000,-82.3382598898873,,-79.4510860561681,,-3.97642437481337E-6,,0.00029579221463405,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533309.08,4370,229.42825,312.857,90.014,0.102153342753992,173,,0.000139347489402307,,2.01872152108131E-8,,1.36438493500729,,0.000197657867195433,,,,,,,,,0,25000,,-86.9851250366746,,-81.9560374651432,,-1.39956816942551E-6,,0.000139347513479694,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533321.1,4370,228.8325,312.857,90.014,0.102153342753992,173,0.000295229022620799,,4.60367246463497E-8,,2.89133163349005,,0.000450861489566334,,,,,,,,,,0,5000,-81.8336919441658,,-78.7977775046536,,-3.97687341957942E-6,,0.000295229114378993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533337.34,4370,228.0112,312.857,90.014,0.102153342753992,173,,0.000139085105238224,,2.20580237540451E-8,,1.36181533475389,,0.000215975320142732,,,,,,,,,0,25000,,-87.1233483558335,,-80.994835269044,,-1.35337733497731E-6,,0.000139085127795029,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533349.57,4370,227.399,312.857,90.014,0.102153342753992,173,0.000294509853639551,,4.43335927119673E-8,,2.88428533913646,,0.000434181369948127,,,,,,,,,,0,5000,-83.5646375395809,,-79.2889067228007,,-3.96874688548609E-6,,0.000294509945246273,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533365.71,4370,226.591,312.857,90.014,0.102153342753992,173,,0.000138814602572816,,2.11155256536157E-8,,1.35916622989283,,0.000206747011999506,,,,,,,,,0,25000,,-87.0253874324239,,-83.0169341420099,,-1.4126656174551E-6,,0.000138814627197122,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533376.84,4370,226.03815,312.857,90.014,0.102153342753992,173,0.000293847117444102,,4.45587710283615E-8,,2.87779197694189,,0.000436386229328271,,,,,,,,,,0,5000,-83.2973726942549,,-79.4238485263033,,-3.87458360994445E-6,,0.000293847204952354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533393.185,4370,225.19835,312.857,90.014,0.102153342753992,173,,0.000138599113334603,,1.97119549343108E-8,,1.35705588775124,,0.000193004261486591,,,,,,,,,0,25000,,-86.1929830283202,,-82.48017232948,,-1.44651829339082E-6,,0.00013859913919337,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533404.2,4370,224.65935,312.857,90.014,0.102153342753992,173,0.00029313727007246,,4.34278990028977E-8,,2.87083704273106,,0.000425310586050427,,,,,,,,,,0,5000,-82.6596946165313,,-79.2964249797425,,-3.8594668493832E-6,,0.000293137357109469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533420.085,4370,223.8626,312.857,90.014,0.102153342753992,173,,0.000138355868803301,,1.95991277662689E-8,,1.35467373243907,,0.000191899477663017,,,,,,,,,0,25000,,-86.965615155123,,-84.2892999098622,,-1.39280923688209E-6,,0.000138355892819601,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533431.485,4370,223.30395,312.857,90.014,0.102153342753992,173,0.000292457361579492,,4.44973259787766E-8,,2.86417545713904,,0.00043578356149371,,,,,,,,,,0,5000,-82.3137746998871,,-79.5005856906276,,-3.87694355771307E-6,,0.000292457449610722,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533441.54,4370,222.79345,312.857,90.014,0.102153342753992,173,,0.000138217822724102,,2.18257385114125E-8,,1.35332181298618,,0.000213700705627697,,,,,,,,,0,5000,,-85.5534068169806,,-77.6729780039011,,8.16507913908068E-7,,0.000138217830985949,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533452.35,4370,222.25175,312.857,90.014,0.102153342753992,173,0.00029193376707356,,4.32782497983577E-8,,2.85904540892853,,0.000423844228932475,,,,,,,,,,0,5000,-81.5458413088976,,-80.2818870855442,,-3.95952666296656E-6,,0.000291933859059738,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533468.315,4370,221.4635,312.857,90.014,0.102153342753992,173,,0.000137967202891827,,2.06477088453985E-8,,1.35086743230492,,0.000202166257165508,,,,,,,,,0,25000,,-85.7597404163595,,-82.3750343316234,,-1.32564899036609E-6,,0.000137967224709158,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533479.74,4370,220.89315,312.857,90.014,0.102153342753992,173,0.000291183159031538,,4.5722995734804E-8,,2.85169115277881,,0.000447786277306596,,,,,,,,,,0,5000,-82.4224696523039,,-80.1019174535579,,-3.8782508176172E-6,,0.000291183247507624,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533496.015,4370,220.07635,312.857,90.014,0.102153342753992,173,,0.000137724906873467,,2.06762420950861E-8,,1.34849457049451,,0.000202445555115849,,,,,,,,,0,25000,,-85.118538567263,,-81.8683652431133,,-1.40613508709141E-6,,0.000137724931463664,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533507.895,4370,219.47095,312.857,90.014,0.102153342753992,173,0.000290506764171409,,4.1922128487738E-8,,2.84506403159146,,0.000410562222621962,,,,,,,,,,0,5000,-83.8141077182986,,-80.0453946784663,,-3.9150261375848E-6,,0.000290506854543317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533524.26,4370,218.6652,312.857,90.014,0.102153342753992,173,,0.000137479832090911,,2.11290219347431E-8,,1.34609449734025,,0.000206878745537742,,,,,,,,,0,25000,,-84.8438290403254,,-82.5698415265336,,-1.38732628399839E-6,,0.000137479856070329,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533536.84,4370,218.03725,312.857,90.014,0.102153342753992,173,0.00028970126380915,,4.41272948989313E-8,,2.83717198950494,,0.000432157892247121,,,,,,,,,,0,5000,-82.7326655305388,,-79.6991959441296,,-3.83152661401369E-6,,0.000289701350607941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533553.205,4370,217.2164,312.857,90.014,0.102153342753992,173,,0.000137283332933445,,2.03989080538923E-8,,1.34417013761292,,0.000199729985463211,,,,,,,,,0,25000,,-84.3680952075122,,-81.9133469797714,,-1.41007049493245E-6,,0.000137283357741015,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533565.52,4370,216.6026,312.857,90.014,0.102153342753992,173,0.000288978359844087,,4.35690711815225E-8,,2.83008921740246,,0.000426690493502008,,,,,,,,,,0,5000,-82.239757370545,,-80.176238312512,,-3.95646755412566E-6,,0.000288978452627482,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533581.825,4370,215.79035,312.857,90.014,0.102153342753992,173,,0.000136980439530354,,1.9767720964014E-8,,1.34120383770875,,0.000193549813053213,,,,,,,,,0,25000,,-88.1477959059042,,-81.0917301179085,,-1.40191935919103E-6,,0.000136980464106168,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533594.09,4370,215.177,312.857,90.014,0.102153342753992,173,0.000288344579660171,,4.36219349362348E-8,,2.82387966298356,,0.000427207812334934,,,,,,,,,,0,5000,-83.4921571537149,,-79.5541658036319,,-3.86203105057361E-6,,0.000288344668261472,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533604.195,4370,214.66735,312.857,90.014,0.102153342753992,173,,0.000136797362460211,,2.11690528175158E-8,,1.33941092609021,,0.000207270507616802,,,,,,,,,0,5000,,-86.9791195760612,,-78.3259702699768,,8.51341064901014E-7,,0.000136797371535278,,,,,,,,,,,,,,,,,,,,,,,,,,
,30533616.275,4370,214.06425,312.857,90.014,0.102153342753992,173,0.000287854410724306,,4.3685863157763E-8,,2.8190771689171,,0.000427833572722902,,,,,,,,,,0,5000,-82.0022511884525,,-80.2359137836272,,-3.88722882458698E-6,,0.000287854500638383,,,,,,,,,,,,,,,,,,,,,,,,,,,
