[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1509082852.360000 10/26/2017, 10:40:52 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, YBCO Gd 7nm
INFO, WEIGHT, 62.770
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, with substrate
INFO, COMMENT, H in plane
INFO, SEQUENCE FILE: 20171025-YBCO-Ta-500C.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1509142967.264,,1.000000e+001,4.000579e+001,1.072587e-004,2.513274e-008,3,6.808137e-001,2.343189e-002,,,,,,,,,,,,,,48,2,6.000000e+000,7.629395e-003,0.000000e+000,0,,0,
1509143141.694,,1.000000e+001,4.200688e+001,1.011422e-004,4.345982e-007,3,6.776941e-001,4.296902e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.041794e-002,0.000000e+000,0,,0,
1509143306.884,,1.000000e+001,4.401545e+001,9.545797e-005,3.782309e-007,3,6.747342e-001,3.962277e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.593018e-002,0.000000e+000,0,,0,
1509143473.314,,1.000000e+001,4.601914e+001,8.810320e-005,7.188322e-007,3,6.754479e-001,8.158979e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.982880e-002,0.000000e+000,0,,0,
1509143622.715,,1.000000e+001,4.803271e+001,7.537099e-005,1.398579e-006,3,6.833168e-001,1.855593e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.335953e-002,0.000000e+000,0,,0,
1509143772.965,,1.000000e+001,5.004082e+001,6.096336e-005,7.566882e-007,3,7.003444e-001,1.241218e+000,,,,,,,,,,,,,,48,2,6.000000e+000,2.207184e-002,0.000000e+000,0,,0,
1509143923.665,,1.000000e+001,5.205544e+001,4.672884e-005,4.081252e-007,3,7.145652e-001,8.733904e-001,,,,,,,,,,,,,,48,2,6.000000e+000,2.623749e-002,0.000000e+000,0,,0,
1509144072.185,,1.000000e+001,5.405104e+001,3.438364e-005,3.447146e-007,3,7.010344e-001,1.002554e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.216934e-002,0.000000e+000,0,,0,
1509144235.596,,1.000000e+001,5.604472e+001,2.559531e-005,1.955247e-007,3,6.871398e-001,7.639084e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.581192e-002,0.000000e+000,0,,0,
1509144390.436,,1.000000e+001,5.806644e+001,1.956947e-005,2.173994e-007,3,6.854029e-001,1.110911e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.998184e-002,0.000000e+000,0,,0,
1509144546.776,,1.000000e+001,6.006404e+001,1.380338e-005,1.770919e-007,3,6.877158e-001,1.282960e+000,,,,,,,,,,,,,,48,2,6.000000e+000,5.088043e-002,0.000000e+000,0,,0,
1509144695.166,,1.000000e+001,6.206259e+001,7.412492e-006,1.482561e-007,3,6.129597e-001,2.000085e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.145981e-002,0.000000e+000,0,,0,
1509144852.786,,1.000000e+001,6.406516e+001,1.295332e-006,5.822253e-007,3,0.000000e+000,4.494795e+001,,,,,,,,,,,,,,48,2,6.000000e+000,5.007935e-002,0.000000e+000,0,,0,
1509145011.417,,1.000000e+001,6.607199e+001,-3.085476e-007,8.730944e-008,3,0.000000e+000,2.829691e+001,,,,,,,,,,,,,,48,2,6.000000e+000,4.718018e-002,0.000000e+000,0,,0,
1509145179.127,,1.000000e+001,6.806816e+001,4.524956e-008,3.213406e-007,3,0.000000e+000,7.101519e+002,,,,,,,,,,,,,,48,2,6.000000e+000,4.572296e-002,0.000000e+000,0,,0,
1509145343.327,,1.000000e+001,7.006969e+001,-1.021933e-007,9.108537e-008,3,0.000000e+000,8.913046e+001,,,,,,,,,,,,,,48,2,6.000000e+000,5.484009e-002,0.000000e+000,0,,0,
1509145507.987,,1.000000e+001,7.207594e+001,-6.577746e-009,1.320649e-007,3,0.000000e+000,2.007753e+003,,,,,,,,,,,,,,48,2,6.000000e+000,6.236267e-002,0.000000e+000,0,,0,
1509145674.568,,1.000000e+001,7.408350e+001,3.029269e-008,7.895640e-008,3,0.000000e+000,2.606451e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.527161e-002,0.000000e+000,0,,0,
1509145839.098,,1.000000e+001,7.608621e+001,6.874427e-008,3.737868e-008,3,0.000000e+000,5.437352e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.375885e-002,0.000000e+000,0,,0,
1509146002.008,,1.000000e+001,7.810967e+001,2.735916e-008,2.284103e-008,3,0.000000e+000,8.348585e+001,,,,,,,,,,,,,,48,2,6.000000e+000,4.281616e-002,0.000000e+000,0,,0,
1509146164.338,,1.000000e+001,8.010483e+001,8.578666e-008,3.189624e-007,3,0.000000e+000,3.718088e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.564545e-002,0.000000e+000,0,,0,
1509146334.648,,1.000000e+001,8.211424e+001,3.964943e-008,3.320533e-008,3,0.000000e+000,8.374731e+001,,,,,,,,,,,,,,48,2,6.000000e+000,4.686737e-002,0.000000e+000,0,,0,
1509146499.839,,1.000000e+001,8.410815e+001,-1.678085e-008,1.225054e-007,3,0.000000e+000,7.300308e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.038116e-002,0.000000e+000,0,,0,
1509146661.519,,1.000000e+001,8.611025e+001,-1.977932e-008,8.582342e-008,2,0.000000e+000,4.339048e+002,,,,,,,,,,,,,,48,2,6.000000e+000,6.387329e-002,0.000000e+000,0,,0,
1509146833.489,,1.000000e+001,8.811415e+001,1.468500e-008,2.278575e-009,3,0.000000e+000,1.551634e+001,,,,,,,,,,,,,,48,2,6.000000e+000,8.659363e-002,0.000000e+000,0,,0,
1509147001.679,,1.000000e+001,9.012029e+001,-1.884529e-008,4.065285e-008,2,0.000000e+000,2.157189e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.300568e-002,0.000000e+000,0,,0,
1509147170.210,,1.000000e+001,9.210364e+001,-1.290396e-008,8.810105e-008,3,0.000000e+000,6.827441e+002,,,,,,,,,,,,,,48,2,6.000000e+000,9.781647e-002,0.000000e+000,0,,0,
1509147339.460,,1.000000e+001,9.411763e+001,8.268968e-008,4.920760e-009,3,0.000000e+000,5.950876e+000,,,,,,,,,,,,,,48,2,6.000000e+000,5.284119e-002,0.000000e+000,0,,0,
1509147519.030,,1.000000e+001,9.610096e+001,1.204274e-008,7.038691e-008,3,0.000000e+000,5.844758e+002,,,,,,,,,,,,,,48,2,6.000000e+000,1.020737e-001,0.000000e+000,0,,0,
1509147678.880,,1.000000e+001,9.814067e+001,-4.497185e-008,3.274414e-008,2,0.000000e+000,7.281029e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.537628e-002,0.000000e+000,0,,0,
