[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30551386.52,12/20/2017,3:57 pm
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30551551.93,4370,293.5792,312.857,90.014,0.102153342753992,173,0.00108426748311897,,1.7095145946464E-7,,10.6142328600606,,0.00167349714578467,,,,,,,,,,0,2500,-91.067413846362,,-81.4020740774326,,-4.77423250596313E-6,,0.00108426751912631,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551567.475,4374,292.37835,312.857,90.014,0.102153342753992,173,,1.77490039012536E-5,,7.46552037254915E-9,,0.173753239031799,,7.3083345288127E-5,,,,,,,,,0,25000,,-87.3444503010444,,-79.7523211584423,,5.00275057512683E-7,,1.77490280538518E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551579.6,4370,292.16965,312.857,90.014,0.102153342753992,173,0.00108221311266365,,1.62823394202844E-7,,10.5941217663647,,0.00159392894339206,,,,,,,,,,0,2500,-88.4831425584581,,-82.0987301974275,,-4.9335846180873E-6,,0.00108221315118777,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551595.085,4370,291.7692,312.857,90.014,0.102153342753992,173,,1.77308632971889E-5,,7.34360495933255E-9,,0.173575647536414,,7.18898741896058E-5,,,,,,,,,0,25000,,-80.3697816943694,,-80.1979927348155,,4.57622015743112E-7,,1.77308835275728E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551606.095,4370,291.12175,312.857,90.014,0.102153342753992,173,0.00108131603951474,,1.67956985463692E-7,,10.5853399414679,,0.00164418324652359,,,,,,,,,,0,2500,-94.689612326097,,-81.0344168019199,,-5.19576550062076E-6,,0.00108131608227761,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551621.275,4370,290.36125,312.857,90.014,0.102153342753992,173,,1.77193427198337E-5,,6.34410822129177E-9,,0.173462864276147,,6.21053528637434E-5,,,,,,,,,0,25000,,-83.7651768562455,,-84.290956437732,,4.37902335605319E-7,,1.77193612563075E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551633.1,4370,289.904,312.857,90.014,0.102153342753992,173,0.00108010294724904,,1.71655575272431E-7,,10.5734644732894,,0.00168038988245886,,,,,,,,,,0,2500,-88.8869278705854,,-81.0685780418237,,-4.83182070518213E-6,,0.00108010298427249,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551648.235,4370,289.23495,312.857,90.014,0.102153342753992,173,,1.77080410948052E-5,,7.06308196293803E-9,,0.173352224502263,,6.91436904124687E-5,,,,,,,,,0,25000,,-77.3134367242498,,-80.3248081977395,,4.98026016458233E-7,,1.77080650860996E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551659.595,4370,288.50525,312.857,90.014,0.102153342753992,173,0.00107903337893769,,1.63675047057995E-7,,10.5629940214431,,0.0016022659900395,,,,,,,,,,0,2500,-90.6463395324441,,-81.5521437972932,,-4.78946643128359E-6,,0.00107903341535097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551674.76,4370,287.65725,312.857,90.014,0.102153342753992,173,,1.76999156228055E-5,,6.58262220486781E-9,,0.173272678387751,,6.44402600711935E-5,,,,,,,,,0,25000,,-75.58418001629,,-82.6759590016266,,4.76227674099254E-7,,1.76999375699603E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551686.97,4370,287.073,312.857,90.014,0.102153342753992,173,0.0010776449935196,,1.56058943698754E-7,,10.5494025358422,,0.00152770956293509,,,,,,,,,,0,2500,-90.7888355591145,,-82.6081733915244,,-4.73093399686194E-6,,0.00107764502909408,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551702.58,4370,286.3327,312.857,90.014,0.102153342753992,173,,1.76879002222971E-5,,6.33228118843378E-9,,0.173155050956873,,6.19895504454095E-5,,,,,,,,,0,25000,,-83.3084703347645,,-93.8105163429392,,4.98000934547271E-7,,1.76879242384907E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551714.38,4370,285.72275,312.857,90.014,0.102153342753992,173,0.00107644813425582,,1.63695216332916E-7,,10.5376859801848,,0.00160246338496276,,,,,,,,,,0,2500,-90.9986550914196,,-81.377827194443,,-5.05739502086239E-6,,0.00107644817495457,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551729.76,4370,284.9371,312.857,90.014,0.102153342753992,173,,1.76761260778752E-5,,6.24272144782413E-9,,0.173039785360109,,6.11128254009438E-5,,,,,,,,,0,25000,,-76.7228145331154,,-80.0464348533341,,4.44987866167514E-7,,1.76761452658635E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551742.11,4370,284.31665,312.857,90.014,0.102153342753992,173,0.00107521012274147,,1.62968933224683E-7,,10.5255665682419,,0.00159535356175529,,,,,,,,,,0,2500,-91.2389587005804,,-81.4053527637997,,-4.70501539670322E-6,,0.00107521015800689,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551758.14,4370,283.52215,312.857,90.014,0.102153342753992,173,,1.76632210647021E-5,,7.31827092674844E-9,,0.172913448877683,,7.16418681113291E-5,,,,,,,,,0,25000,,-78.1104455984558,,-75.3114632528151,,4.34539871616817E-7,,1.76632393755969E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551770.685,4370,282.8818,312.857,90.014,0.102153342753992,173,0.00107389317842731,,1.66945454270349E-7,,10.5126744504774,,0.00163428093513959,,,,,,,,,,0,2500,-88.1371521992638,,-80.9296859900019,,-4.94926760218025E-6,,0.00107389321749711,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551780.065,4370,282.4215,312.857,90.014,0.102153342753992,173,,1.76920199223702E-5,,7.40571589136465E-9,,0.173195381674899,,7.24977397009709E-5,,,,,,,,,0,5000,,-92.6111801563499,,-84.1322463567592,,7.85912905123604E-7,,1.76920797209845E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551791.82,4370,281.82695,312.857,90.014,0.102153342753992,173,0.00107294649711789,,1.74018594747655E-7,,10.503406992077,,0.00170352209187172,,,,,,,,,,0,2500,-86.5573652183414,,-81.2221419907204,,-4.83548313814709E-6,,0.00107294653444481,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551807.36,4370,281.04225,312.857,90.014,0.102153342753992,173,,1.7639410593447E-5,,5.98662308209316E-9,,0.172680351012686,,5.86057633013177E-5,,,,,,,,,0,25000,,-80.6727903904817,,-85.0751078532914,,4.30193176292938E-7,,1.76394285640718E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551819.07,4370,280.4582,312.857,90.014,0.102153342753992,173,0.00107168202184044,,1.63864128076342E-7,,10.4910285161804,,0.00160411683789217,,,,,,,,,,0,2500,-88.1175675772389,,-81.4871659167477,,-5.00901907771325E-6,,0.00107168206194187,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551834.525,4370,279.6826,312.857,90.014,0.102153342753992,173,,1.76240056941884E-5,,7.15727586785459E-9,,0.172529541359279,,7.0065809817796E-5,,,,,,,,,0,25000,,-76.1588156877623,,-75.5005464205286,,4.35526168545507E-7,,1.76240241292288E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551846.19,4370,279.09825,312.857,90.014,0.102153342753992,173,0.00107046262213305,,1.6670429748373E-7,,10.4790913041398,,0.0016319201192931,,,,,,,,,,0,2500,-89.8236133000874,,-81.1818912859692,,-4.95511359337726E-6,,0.00107046266142071,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551861.455,4370,278.32805,312.857,90.014,0.102153342753992,173,,1.76067005419615E-5,,6.22391676200028E-9,,0.17236012876928,,6.09287275110484E-5,,,,,,,,,0,25000,,-75.3068362436307,,-78.4180847958438,,4.56432253332587E-7,,1.76067208092131E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551875.44,4370,277.6513,312.857,90.014,0.102153342753992,173,0.00106912013175749,,1.59475298583184E-7,,10.4659491065786,,0.00156115317515459,,,,,,,,,,0,2500,-92.1289807549958,,-83.4584491928514,,-5.30587629975776E-6,,0.00106912017686078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551890.68,4370,276.85955,312.857,90.014,0.102153342753992,173,,1.76040054597455E-5,,7.71911797666242E-9,,0.172333744670553,,7.55659487567806E-5,,,,,,,,,0,25000,,-78.9632128039797,,-80.3251200136685,,3.92376722189701E-7,,1.76040204398632E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551902.235,4370,276.29265,312.857,90.014,0.102153342753992,173,0.00106789809498267,,1.63027285340585E-7,,10.4539860798055,,0.00159592466381536,,,,,,,,,,0,2500,-90.6798099390727,,-80.947194446442,,-4.97494018566628E-6,,0.00106789813468046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551917.41,4370,275.53135,312.857,90.014,0.102153342753992,173,,1.75864244893071E-5,,5.88505023963683E-9,,0.172161631907919,,5.76114083736143E-5,,,,,,,,,0,25000,,-95.726867347419,,-77.060488260575,,4.56639081550369E-7,,1.75864447983188E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551928.36,4370,274.9856,312.857,90.014,0.102153342753992,173,0.00106663691897837,,1.618383308563E-7,,10.4416399031298,,0.00158428560210716,,,,,,,,,,0,2500,-89.2066326048322,,-83.0769604044366,,-4.85274137696453E-6,,0.00106663695679459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551943.615,4370,274.2151,312.857,90.014,0.102153342753992,173,,1.75665391480941E-5,,6.40927167274492E-9,,0.171966960013516,,6.2743255629328E-5,,,,,,,,,0,25000,,-76.0442091656581,,-82.6230830433764,,4.25793245618097E-7,,1.75665568260295E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551954.82,4370,273.6601,312.857,90.014,0.102153342753992,173,0.00106541258160514,,1.64524683710196E-7,,10.4296543554431,,0.00161058311632992,,,,,,,,,,0,2500,-88.6195076887558,,-80.7024205154257,,-5.13129285053976E-6,,0.00106541262393591,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551970.145,4370,272.8955,312.857,90.014,0.102153342753992,173,,1.7556848431532E-5,,7.8796945014575E-9,,0.171872090629695,,7.71378911126467E-5,,,,,,,,,0,25000,,-85.0404100028445,,-85.1189403792751,,4.16406255657128E-7,,1.75568653479402E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551981.86,4370,272.30575,312.857,90.014,0.102153342753992,173,0.00106412420843099,,1.57830690160571E-7,,10.4170419349924,,0.00154505353068849,,,,,,,,,,0,2500,-86.8508931379699,,-81.1289048605081,,-4.60347904033172E-6,,0.00106412424254247,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30551997.13,4370,271.5381,312.857,90.014,0.102153342753992,173,,1.75437720942743E-5,,7.17063679008211E-9,,0.171744076977848,,7.0196601701163E-5,,,,,,,,,0,25000,,-85.1893224007879,,-75.165354139888,,4.21016384438868E-7,,1.7543789400216E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552009.375,4370,270.93685,312.857,90.014,0.102153342753992,173,0.00106288631986006,,1.709845358364E-7,,10.4049237296133,,0.0016738205945288,,,,,,,,,,0,2500,-97.3416470803343,,-80.7465299193543,,-3.96921615616395E-6,,0.00106288634524891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552024.525,4370,270.17275,312.857,90.014,0.102153342753992,173,,1.75323994690407E-5,,6.71444594481255E-9,,0.171632742190025,,6.57307508937156E-5,,,,,,,,,0,25000,,-79.1296308546818,,-75.6821567024393,,3.92188228380428E-7,,1.75324144958924E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552036.545,4370,269.5675,312.857,90.014,0.102153342753992,173,0.00106159509290676,,1.65431703495909E-7,,10.3922833729784,,0.00161946216334821,,,,,,,,,,0,2500,-88.4098821973815,,-82.0948863560142,,-4.62303886391769E-6,,0.00106159512739068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552051.3,4370,268.8351,312.857,90.014,0.102153342753992,173,,1.75317664618904E-5,,6.85044469542008E-9,,0.171626545228983,,6.70621041515327E-5,,,,,,,,,0,25000,,-88.6505064820441,,-75.5462742606379,,3.92219524782891E-7,,1.75317814916831E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552063.165,4370,268.2361,312.857,90.014,0.102153342753992,173,0.0010604147543553,,1.6987905481434E-7,,10.3807285492276,,0.00166299862136033,,,,,,,,,,0,2500,-85.9798677334507,,-82.0483340212786,,-5.44581383254497E-6,,0.00106041480225913,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552078.615,4370,267.47955,312.857,90.014,0.102153342753992,173,,1.75109552608786E-5,,6.41272250395739E-9,,0.171422809461232,,6.2777037903459E-5,,,,,,,,,0,25000,,-82.8859737597703,,-79.3733548375797,,4.04712966869959E-7,,1.75109712824325E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552090.46,4370,266.87515,312.857,90.014,0.102153342753992,173,0.00105910197564864,,1.65505926679467E-7,,10.3678772141778,,0.00162018869773269,,,,,,,,,,0,2500,-94.916923098757,,-83.1686476378006,,-5.36211594409906E-6,,0.00105910202214887,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552105.79,4370,266.0918,312.857,90.014,0.102153342753992,173,,1.74973243047599E-5,,6.98370008751962E-9,,0.171289366265636,,6.83666035475237E-5,,,,,,,,,0,25000,,-87.9904779483951,,-76.9986342505558,,3.72431650032724E-7,,1.74973378829469E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552116.555,4370,265.55235,312.857,90.014,0.102153342753992,173,0.00105782674543928,,1.52479192124341E-7,,10.3553934572626,,0.0014926659505016,,,,,,,,,,0,2500,-91.8162511718625,,-82.700485365816,,-5.14768103704728E-6,,0.00105782678834637,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552131.36,4370,264.797,312.857,90.014,0.102153342753992,173,,1.74859713969865E-5,,6.75329135604971E-9,,0.171178224521586,,6.61110194499685E-5,,,,,,,,,0,25000,,-79.4819176171601,,-78.9288667061858,,3.9859305869108E-7,,1.74859869598655E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552143.33,4370,264.2172,312.857,90.014,0.102153342753992,173,0.00105653193412452,,1.6472008931363E-7,,10.3427180131225,,0.00161249584938096,,,,,,,,,,0,2500,-87.9438691913341,,-81.2514795891321,,-5.40436755538264E-6,,0.00105653198147534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552158.57,4370,263.45685,312.857,90.014,0.102153342753992,173,,1.7466281172329E-5,,6.29551452311947E-9,,0.170985462821109,,6.16296327411092E-5,,,,,,,,,0,25000,,-94.3020396347453,,-79.4867720616554,,4.00707250017403E-7,,1.7466296918472E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552170.945,4370,262.8405,312.857,90.014,0.102153342753992,173,0.00105516220778655,,1.64100980228455E-7,,10.3293091951592,,0.00160643517697556,,,,,,,,,,0,2500,-85.7777604022638,,-81.2577374116019,,-5.39869295638848E-6,,0.00105516225509932,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552186.79,4370,262.0509,312.857,90.014,0.102153342753992,173,,1.7455229515415E-5,,7.10346801307289E-9,,0.170877270247428,,6.95390453253607E-5,,,,,,,,,0,25000,,-80.7511472160031,,-84.2248282412991,,4.24031029921393E-7,,1.74552471591258E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552201,4370,261.33185,312.857,90.014,0.102153342753992,173,0.00105382415136567,,1.6991421769157E-7,,10.3162104074789,,0.00166334271948644,,,,,,,,,,0,2500,-87.4310600824898,,-82.3943217889714,,-5.80599207599263E-6,,0.00105382420615615,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552216.68,4370,260.55735,312.857,90.014,0.102153342753992,173,,1.74390983535604E-5,,7.0118250232597E-9,,0.170719350773427,,6.86419175972932E-5,,,,,,,,,0,25000,,-89.0933516386643,,-74.358859952315,,3.97179173220332E-7,,1.74391138477601E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552227.43,4370,260.01915,312.857,90.014,0.102153342753992,173,0.00105252033896692,,1.70166673136862E-7,,10.3034468490343,,0.00166581407058696,,,,,,,,,,0,2500,-85.3712586119938,,-80.2854164768637,,-5.49689120854707E-6,,0.00105252038813963,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552242.64,4370,259.25745,312.857,90.014,0.102153342753992,173,,1.74256334716981E-5,,5.85184177690813E-9,,0.17058753342596,,5.72863268683706E-5,,,,,,,,,0,25000,,-88.9856453141313,,-79.370247595325,,3.57525173205165E-7,,1.74256460361907E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552255.125,4370,258.6371,312.857,90.014,0.102153342753992,173,0.0010511777691656,,1.61289323560238E-7,,10.290303878709,,0.00157891096313596,,,,,,,,,,0,2500,-88.6430805206571,,-79.8926921273314,,-4.31422557859314E-6,,0.00105117779949403,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552270.375,4370,257.8744,312.857,90.014,0.102153342753992,173,,1.74042798132196E-5,,6.55821756843437E-9,,0.170378487219552,,6.42013375903916E-5,,,,,,,,,0,25000,,-77.3938168182307,,-74.1704369221142,,4.25576160956893E-7,,1.74042976377764E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552285.72,4370,257.1012,312.857,90.014,0.102153342753992,173,0.00104975060369331,,1.62990363403533E-7,,10.2763327668099,,0.00159556295096199,,,,,,,,,,0,2500,-86.2583132074613,,-82.2235404738774,,-3.97398040558511E-6,,0.00104975062946161,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552300.915,4370,256.3344,312.857,90.014,0.102153342753992,173,,1.73928684891624E-5,,7.16843189531003E-9,,0.170266773627711,,7.017499756295E-5,,,,,,,,,0,25000,,-87.3946581717683,,-70.0370175174012,,4.28166944043938E-7,,1.73928865432384E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552315.24,4370,255.63,312.857,90.014,0.102153342753992,173,0.00104824665052949,,1.60762533884597E-7,,10.261609948939,,0.00157375400801835,,,,,,,,,,0,2500,-86.1031395719738,,-82.227592990836,,-4.38579889196406E-6,,0.00104824668196021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552330.52,4370,254.85745,312.857,90.014,0.102153342753992,173,,1.73798129155501E-5,,6.32663334341524E-9,,0.170138963308664,,6.19342656150439E-5,,,,,,,,,0,25000,,-74.9728714128005,,-90.3628033250713,,3.8159843286175E-7,,1.73798272667536E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552343.245,4370,254.2254,312.857,90.014,0.102153342753992,173,0.00104684842686591,,1.65493941658373E-7,,10.2479221611588,,0.00162007117269527,,,,,,,,,,0,2500,-89.9062118946629,,-81.9759669807424,,-5.27329778328914E-6,,0.00104684847236485,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552358.645,4370,253.4625,312.857,90.014,0.102153342753992,173,,1.73668613479041E-5,,7.01399391698669E-9,,0.170012171183104,,6.86631235201135E-5,,,,,,,,,0,25000,,-79.9381712130229,,-71.3504448290158,,4.52822534662238E-7,,1.73668815713384E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552370.835,4370,252.8697,312.857,90.014,0.102153342753992,173,0.00104543461585237,,1.6647848533344E-7,,10.2340817827784,,0.00162970913784766,,,,,,,,,,0,2500,-87.3309056498136,,-79.1311517029643,,-5.72445009002452E-6,,0.00104543466954209,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30552386.335,4370,252.0743,312.857,90.014,0.102153342753992,173,,1.73497258289565E-5,,7.60995313593184E-9,,0.169844419384112,,7.44972612880875E-5,,,,,,,,,0,25000,,-72.4608976861254,,-77.910739730173,,3.71227326601452E-7,,1.73497394342378E-5,,,,,,,,,,,,,,,,,,,,,,,,,,
