[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30541543.30,12/20/2017,1:13 pm
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30541657.905,4374,296.03425,312.857,90.014,0.102153342753992,173,0.00129783884944735,,3.27400657581621E-7,,12.70497706355,,0.00320503394282848,,,,,,,,,,0,2500,-73.1452088909347,,-76.3843859408569,,-8.14134410383223E-6,,0.00129783893692395,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541667.39,4374,295.27185,312.857,90.014,0.102153342753992,173,,0.000249837556044585,,3.69810106418148E-8,,2.44662349671108,,0.00036214974680205,,,,,,,,,0,5000,,-85.7713252790437,,-83.5350123985111,,8.75980741480936E-7,,0.000249837561305385,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541678.645,4370,294.1356,312.857,90.014,0.102153342753992,173,0.00129641007916667,,1.89795024200577E-7,,12.6909901717682,,0.00185796666483796,,,,,,,,,,0,2500,-88.1545528967297,,-83.0801800614395,,-5.55419903890746E-6,,0.00129641011992543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541687.57,4370,293.13535,312.857,90.014,0.102153342753992,173,,0.000249414319557922,,4.40403966914975E-8,,2.44247725852183,,0.000431281021927158,,,,,,,,,0,5000,,-84.8397508112701,,-78.7090210849546,,1.26679614690572E-6,,0.000249414330578706,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541699.01,4374,292.36025,312.857,90.014,0.102153342753992,173,0.00129488380132292,,2.01993617455099E-7,,12.6760487338894,,0.00197738275492443,,,,,,,,,,0,2500,-85.950408321891,,-82.5318829328164,,-3.93145731781044E-6,,0.00129488382176838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541708.375,4370,292.22865,312.857,90.014,0.102153342753992,173,,0.000249485257582093,,4.05262828664264E-8,,2.44317220283646,,0.000396867882706055,,,,,,,,,0,5000,,-86.27593057823,,-81.1267203106023,,8.21891102919053E-7,,0.000249485262219809,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541721.995,4370,291.9867,312.857,90.014,0.102153342753992,173,0.00129436609726743,,1.9757096168985E-7,,12.6709806901799,,0.00193408786114585,,,,,,,,,,0,2500,-86.2418238114431,,-81.8758823376279,,-5.72576764671968E-6,,0.00129436614065155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541731.355,4370,291.44675,312.857,90.014,0.102153342753992,173,,0.000249233349167103,,4.11558654760047E-8,,2.44070438285502,,0.000403033141178405,,,,,,,,,0,5000,,-81.2943488044551,,-84.3002183530056,,7.70938302015047E-7,,0.000249233353251741,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541743.635,4370,290.6284,312.857,90.014,0.102153342753992,173,0.00129364115024696,,1.95163866458265E-7,,12.6638838496169,,0.0019105239866644,,,,,,,,,,0,2500,-88.9745484075265,,-82.2709785022557,,-5.9243990306436E-6,,0.00129364119671938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541753.12,4370,290.1148,312.857,90.014,0.102153342753992,173,,0.000248922480955162,,3.91704349257279E-8,,2.43765896597082,,0.000383589940446404,,,,,,,,,0,5000,,-82.7550615977333,,-80.16842994235,,9.23746550939829E-7,,0.000248922486826837,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541764.205,4370,289.704,312.857,90.014,0.102153342753992,173,0.0012928024638697,,1.83410526732891E-7,,12.6556735621895,,0.00179546662213532,,,,,,,,,,0,2500,-88.0917718523355,,-82.0173457970207,,-5.84634972623172E-6,,0.00129280250915507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541773.56,4370,289.5293,312.857,90.014,0.102153342753992,173,,0.000248904332048733,,4.14531767410794E-8,,2.43748117050384,,0.000405944461334402,,,,,,,,,0,5000,,-80.8901217075175,,-81.4700173735869,,9.95171547277744E-7,,0.000248904338864016,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541785.615,4370,289.058,312.857,90.014,0.102153342753992,173,0.00129233901824999,,1.90431308902373E-7,,12.6511366795146,,0.00186419538478648,,,,,,,,,,0,2500,-87.9988099874877,,-82.093223458555,,-5.81617928415698E-6,,0.00129233906308523,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541795.015,4370,288.5171,312.857,90.014,0.102153342753992,173,,0.000248667221052536,,4.07196954141239E-8,,2.43515831736717,,0.000398761451843219,,,,,,,,,0,5000,,-83.5729965881898,,-78.9230006373265,,1.02319696707268E-6,,0.000248667228263949,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541806.445,4370,287.7412,312.857,90.014,0.102153342753992,173,0.00129161781428714,,1.75414710148151E-7,,12.6440764817571,,0.00171719289465408,,,,,,,,,,0,2500,-88.0208042983713,,-83.1495687572554,,-5.84638540719071E-6,,0.00129161785961459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541815.66,4370,287.1928,312.857,90.014,0.102153342753992,173,,0.000248557263600925,,4.0286122598196E-8,,2.43408112194777,,0.000394515478423272,,,,,,,,,0,5000,,-83.6112937554114,,-79.9155197346583,,1.00164727854971E-6,,0.000248557270514834,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541828.055,4370,286.5946,312.857,90.014,0.102153342753992,173,0.00129076501290656,,2.00092480039317E-7,,12.6357280164005,,0.0019587717730464,,,,,,,,,,0,2500,-90.6360374800322,,-81.5816823177575,,-5.65035158783693E-6,,0.00129076505527322,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541837.56,4370,286.15545,312.857,90.014,0.102153342753992,173,,0.000248429624385366,,4.0981617007895E-8,,2.43283070801457,,0.000401326267277158,,,,,,,,,0,5000,,-83.830869084044,,-78.9047280730647,,9.47715634880286E-7,,0.000248429630577968,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541849.71,4370,285.55835,312.857,90.014,0.102153342753992,173,0.00129007159465581,,1.89848241932861E-7,,12.6289398259903,,0.00185848750771872,,,,,,,,,,0,2500,-89.5702895508268,,-82.206796128819,,-5.71912184542819E-6,,0.00129007163808336,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541859.14,4370,285.0473,312.857,90.014,0.102153342753992,173,,0.000248286479486805,,4.0278983741651E-8,,2.43142839366734,,0.000394445409705538,,,,,,,,,0,5000,,-84.0166374550632,,-80.9144347081256,,9.7973625066567E-7,,0.000248286486108752,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541870.385,4370,284.464,312.857,90.014,0.102153342753992,173,0.00128931872512302,,1.96674724857873E-7,,12.6215696397247,,0.00192531420190714,,,,,,,,,,0,2500,-88.4905011250711,,-81.33435572071,,-5.72741098611135E-6,,0.00128931876870197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541879.88,4370,283.98525,312.857,90.014,0.102153342753992,173,,0.000248150798970649,,4.10120683964613E-8,,2.43009920445323,,0.000401624306119433,,,,,,,,,0,5000,,-85.2241381286998,,-79.5436919597436,,9.17499146877553E-7,,0.000248150804781184,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541891.99,4370,283.40175,312.857,90.014,0.102153342753992,173,0.0012885610415836,,1.96805816866802E-7,,12.6141523270465,,0.00192659749085941,,,,,,,,,,0,2500,-90.8299710312555,,-82.0076575045803,,-5.70226728675708E-6,,0.00128856108480617,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541901.325,4370,282.9301,312.857,90.014,0.102153342753992,173,,0.000247950380884277,,4.03923585157898E-8,,2.42813581698567,,0.000395555471037228,,,,,,,,,0,5000,,-83.3810885430585,,-79.4258100737816,,1.00140004606536E-6,,0.000247950387811687,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541912.795,4370,282.3409,312.857,90.014,0.102153342753992,173,0.00128782679538335,,1.96749858590094E-7,,12.6069644533702,,0.00192604968364162,,,,,,,,,,0,2500,-91.2005079303981,,-81.677068129917,,-5.64451699667008E-6,,0.00128782683775901,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541922.1,4370,281.85965,312.857,90.014,0.102153342753992,173,,0.000247851706329717,,4.03478539889821E-8,,2.42716915623779,,0.000395119588769656,,,,,,,,,0,5000,,-83.192218203518,,-80.0152799609554,,9.4560042607332E-7,,0.000247851712509082,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541933.32,4370,281.3067,312.857,90.014,0.102153342753992,173,0.00128709122376585,,1.92813959783308E-7,,12.5997636046821,,0.00188751984287112,,,,,,,,,,0,2500,-88.7158979325995,,-82.5453159752964,,-5.93598146160914E-6,,0.00128709127065757,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541942.545,4370,280.8464,312.857,90.014,0.102153342753992,173,,0.000247776234437906,,4.00958423509719E-8,,2.42642979950359,,0.000392651638358097,,,,,,,,,0,5000,,-84.1467789574636,,-80.4620788301562,,9.24178073604816E-7,,0.000247776240342256,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541955.19,4370,280.20915,312.857,90.014,0.102153342753992,173,0.001286315421924,,1.94220726476144E-7,,12.592168923951,,0.00190129113986778,,,,,,,,,,0,2500,-86.8775092946164,,-82.327950498972,,-5.67513821566824E-6,,0.00128631546481101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541964.67,4370,279.7485,312.857,90.014,0.102153342753992,173,,0.000247581881340295,,4.08481724490436E-8,,2.42452582955952,,0.000400018959887861,,,,,,,,,0,5000,,-84.3104007084343,,-79.4880152613996,,9.56547390402689E-7,,0.000247581887670453,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541975.65,4370,279.18835,312.857,90.014,0.102153342753992,173,0.00128559265319291,,1.87899513573127E-7,,12.5850934088184,,0.00183941067227667,,,,,,,,,,0,2500,-88.5488730507841,,-82.2453034694068,,-5.83028490778072E-6,,0.00128559269848232,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541984.895,4370,278.72965,312.857,90.014,0.102153342753992,173,,0.000247407651239451,,3.9607255222676E-8,,2.42281899443907,,0.000387866774805056,,,,,,,,,0,5000,,-84.372816814827,,-79.3650380850432,,9.69265249619677E-7,,0.000247407657743631,,,,,,,,,,,,,,,,,,,,,,,,,,
,30541996.22,4370,278.1524,312.857,90.014,0.102153342753992,173,0.00128486084476797,,1.96171505790072E-7,,12.5779294000754,,0.00192038794156762,,,,,,,,,,0,2500,-89.4421837182538,,-81.8229982987603,,-5.49313578251869E-6,,0.0012848608849938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542005.685,4370,277.68115,312.857,90.014,0.102153342753992,173,,0.000247251690186433,,3.88565429925284E-8,,2.42129113174391,,0.000380515092422468,,,,,,,,,0,5000,,-84.5886555367548,,-79.6477485401441,,1.10439124744324E-6,,0.000247251698635857,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542017.905,4370,277.07525,312.857,90.014,0.102153342753992,173,0.00128407727064641,,1.95707070994646E-7,,12.5702586332731,,0.00191584141807606,,,,,,,,,,0,2500,-87.7049310515095,,-82.6500605142655,,-5.58270386998656E-6,,0.00128407731222009,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542026.78,4370,276.633,312.857,90.014,0.102153342753992,173,,0.000247186520419772,,4.03645247557926E-8,,2.42065270041425,,0.000395282450659005,,,,,,,,,0,5000,,-83.9530243916844,,-80.4214230945227,,9.14287393307938E-7,,0.000247186526212206,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542038.745,4370,276.0321,312.857,90.014,0.102153342753992,173,0.00128333479984453,,1.89727413344497E-7,,12.5629902458492,,0.00185730455213369,,,,,,,,,,0,2500,-90.5376214348344,,-81.6144079111691,,-5.59333857469271E-6,,0.0012833348416009,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542047.845,4370,275.57725,312.857,90.014,0.102153342753992,173,,0.000247001583057903,,4.15061911130888E-8,,2.41884097439784,,0.000406462468462403,,,,,,,,,0,5000,,-82.9792104256622,,-78.9439250940678,,9.58894806119838E-7,,0.000247001589434114,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542059.145,4370,275.0122,312.857,90.014,0.102153342753992,173,0.00128261448456721,,1.87376125232863E-7,,12.5559387491273,,0.00183428699281406,,,,,,,,,,0,2500,-88.3093781069419,,-81.8457198171521,,-5.9126561438254E-6,,0.00128261453125352,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542068.205,4370,274.5653,312.857,90.014,0.102153342753992,173,,0.000246855284194623,,4.03732051919151E-8,,2.41740776845724,,0.000395367259711596,,,,,,,,,0,5000,,-83.9128377661695,,-79.7422271203387,,9.75601086193434E-7,,0.000246855290798858,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542078.795,4370,274.0205,312.857,90.014,0.102153342753992,173,0.00128190161737299,,1.83502220440602E-7,,12.5489601652091,,0.00179636404396408,,,,,,,,,,0,2500,-88.1603108026425,,-82.8081240375895,,-5.81589640721733E-6,,0.00128190166256889,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542088.15,4370,273.55485,312.857,90.014,0.102153342753992,173,,0.000246757558210603,,3.95237453086918E-8,,2.41645040346706,,0.000387048602401153,,,,,,,,,0,5000,,-83.3718491278325,,-80.2570270531697,,9.17240523891836E-7,,0.000246757564050651,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542100.255,4370,272.95175,312.857,90.014,0.102153342753992,173,0.00128111686392908,,1.8262900568931E-7,,12.5412778539386,,0.00178781584790988,,,,,,,,,,0,2500,-93.0713808047913,,-82.0365123655594,,-5.49521490733278E-6,,0.00128111690430301,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542109.57,4370,272.4856,312.857,90.014,0.102153342753992,173,,0.000246533527700714,,4.0252229143598E-8,,2.4142557070821,,0.000394182374472848,,,,,,,,,0,5000,,-83.8169618015988,,-79.4694066594977,,9.73690807147325E-7,,0.000246533534287698,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542121.205,4370,271.90945,312.857,90.014,0.102153342753992,173,0.00128036521260935,,1.84090343212333E-7,,12.5339195946533,,0.00180212134725492,,,,,,,,,,0,2500,-85.624491967733,,-82.4358390525085,,-5.68984105338632E-6,,0.00128036525591921,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542130.36,4370,271.43585,312.857,90.014,0.102153342753992,173,,0.000246436118458246,,3.91425847920093E-8,,2.41330144594243,,0.000383315783089831,,,,,,,,,0,5000,,-85.0169949263076,,-80.300809871794,,1.01560565170355E-6,,0.000246436125627373,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542142.805,4370,270.8043,312.857,90.014,0.102153342753992,173,0.00127957839561507,,1.88916701967356E-7,,12.5262170825816,,0.00184936815659822,,,,,,,,,,0,2500,-91.0777614209331,,-82.7371698476692,,-5.70762529076613E-6,,0.00127957843922289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542152.05,4370,270.3338,312.857,90.014,0.102153342753992,173,,0.000246291304070215,,4.15738974093473E-8,,2.41188278494606,,0.000407125072722118,,,,,,,,,0,5000,,-83.3814375832912,,-79.115172759813,,9.17659253858901E-7,,0.000246291309926663,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542163.255,4370,269.7887,312.857,90.014,0.102153342753992,173,0.00127884816328259,,1.92332015983712E-7,,12.5190685038005,,0.00188280178199556,,,,,,,,,,0,2500,-87.7588928538087,,-82.4612954163421,,-5.73161953193594E-6,,0.00127884820728294,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542172.445,4370,269.32855,312.857,90.014,0.102153342753992,173,,0.000246130599600602,,4.04572161537418E-8,,2.41030845892731,,0.000396189535854574,,,,,,,,,0,5000,,-84.8966183373838,,-79.1876326425313,,9.14266873163144E-7,,0.000246130605417625,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542183.745,4370,268.778,312.857,90.014,0.102153342753992,173,0.00127810914979094,,1.84720081896821E-7,,12.5118339623377,,0.00180828602969055,,,,,,,,,,0,2500,-91.3445114220981,,-81.8069452868458,,-5.53399130196333E-6,,0.00127810919083303,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542192.865,4370,268.3104,312.857,90.014,0.102153342753992,173,,0.000246048178878231,,3.89097544855994E-8,,2.40950103246981,,0.000381035500848515,,,,,,,,,0,5000,,-83.8862793455985,,-80.555537930625,,9.7748578534212E-7,,0.000246048185529755,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542205.27,4370,267.6805,312.857,90.014,0.102153342753992,173,0.00127731040236908,,1.94771522873013E-7,,12.5040146582016,,0.00190668289714079,,,,,,,,,,0,2500,-88.4314904179772,,-82.31317461125,,-5.5397862052099E-6,,0.00127731044352289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542214.39,4370,267.22865,312.857,90.014,0.102153342753992,173,,0.00024582134299819,,3.94000370690782E-8,,2.40727885822527,,0.000385836610585247,,,,,,,,,0,5000,,-84.6210692752919,,-79.8573373224353,,9.56129286762572E-7,,0.000245821349368111,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542225.89,4370,266.66505,312.857,90.014,0.102153342753992,173,0.00127657119190161,,1.96115566907987E-7,,12.4967781886772,,0.0019198401732672,,,,,,,,,,0,2500,-89.7644772469166,,-81.1916694965301,,-5.59879154627207E-6,,0.0012765712339611,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542234.875,4370,266.2152,312.857,90.014,0.102153342753992,173,,0.000245756257403161,,3.91301115932743E-8,,2.40664125420122,,0.000383193247395649,,,,,,,,,0,5000,,-84.348613544974,,-79.9081863997244,,9.67457117157669E-7,,0.000245756263926641,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542246.375,4370,265.644,312.857,90.014,0.102153342753992,173,0.00127582124404683,,1.91641519198498E-7,,12.4894366060656,,0.00187604222248349,,,,,,,,,,0,2500,-88.8652148319743,,-81.8250835067608,,-5.7386852511773E-6,,0.00127582128826038,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542255.6,4370,265.18715,312.857,90.014,0.102153342753992,173,,0.000245554381311573,,3.88682712060636E-8,,2.40466359759402,,0.000380628984246932,,,,,,,,,0,5000,,-84.500655916956,,-80.5856382526549,,8.96651169426674E-7,,0.000245554386919725,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542266.9,4370,264.6136,312.857,90.014,0.102153342753992,173,0.00127508440813532,,1.83915896132043E-7,,12.4822233823732,,0.00180041352819035,,,,,,,,,,0,2500,-89.3534984216916,,-83.2966260209629,,-5.7906652275345E-6,,0.00127508445317947,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542276.23,4370,264.14155,312.857,90.014,0.102153342753992,173,,0.000245452171566164,,4.08003822184868E-8,,2.40366231168173,,0.000399549687819909,,,,,,,,,0,5000,,-84.3620912173452,,-80.0682613341354,,9.50085606385359E-7,,0.000245452177865272,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542287.655,4370,263.5741,312.857,90.014,0.102153342753992,173,0.00127432985249335,,1.90385267477749E-7,,12.4748366922474,,0.00186374433134644,,,,,,,,,,0,2500,-88.4925017650461,,-82.7914454632714,,-5.70539236163958E-6,,0.00127432989624653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542296.515,4370,263.1304,312.857,90.014,0.102153342753992,173,,0.000245272650606789,,4.09240766224057E-8,,2.40190365617152,,0.0004007608951036,,,,,,,,,0,5000,,-82.9523786648033,,-79.3612852188688,,8.99253720378946E-7,,0.000245272656254023,,,,,,,,,,,,,,,,,,,,,,,,,,
,30542307.83,4370,262.56895,312.857,90.014,0.102153342753992,173,0.00127358837768692,,1.84486007289799E-7,,12.4675780565104,,0.00180599451014906,,,,,,,,,,0,2500,-89.2741215049824,,-82.5558437356093,,-5.66423032853756E-6,,0.00127358842083616,,,,,,,,,,,,,,,,,,,,,,,,,,,
