#      z (A) rho (1e-6/A2) irho (1e-6/A2) rhoM (1e-6/A2) theta (degrees)
-98.97141358   3.32689993   0.00000000  -0.00433736 270.00000000
-88.97141358   3.32689993   0.00000000  -0.00433736 270.00000000
-88.97141358   3.32736605   0.00000000  -0.00462248 270.00000000
-86.97141358   3.32736605   0.00000000  -0.00462248 270.00000000
-86.97141358   3.32793406   0.00000000  -0.00492171 270.00000000
-84.97141358   3.32793406   0.00000000  -0.00492171 270.00000000
-84.97141358   3.32862310   0.00000000  -0.00523541 270.00000000
-82.97141358   3.32862310   0.00000000  -0.00523541 270.00000000
-82.97141358   3.32945517   0.00000000  -0.00556390 270.00000000
-80.97141358   3.32945517   0.00000000  -0.00556390 270.00000000
-80.97141358   3.33045538   0.00000000  -0.00590751 270.00000000
-78.97141358   3.33045538   0.00000000  -0.00590751 270.00000000
-78.97141358   3.33165227   0.00000000  -0.00626653 270.00000000
-76.97141358   3.33165227   0.00000000  -0.00626653 270.00000000
-76.97141358   3.33307800   0.00000000  -0.00664123 270.00000000
-74.97141358   3.33307800   0.00000000  -0.00664123 270.00000000
-74.97141358   3.33476864   0.00000000  -0.00703187 270.00000000
-72.97141358   3.33476864   0.00000000  -0.00703187 270.00000000
-72.97141358   3.33676430   0.00000000  -0.00743866 270.00000000
-70.97141358   3.33676430   0.00000000  -0.00743866 270.00000000
-70.97141358   3.33910934   0.00000000  -0.00786182 270.00000000
-68.97141358   3.33910934   0.00000000  -0.00786182 270.00000000
-68.97141358   3.34185241   0.00000000  -0.00830150 270.00000000
-66.97141358   3.34185241   0.00000000  -0.00830150 270.00000000
-66.97141358   3.34504653   0.00000000  -0.00875785 270.00000000
-64.97141358   3.34504653   0.00000000  -0.00875785 270.00000000
-64.97141358   3.34874898   0.00000000  -0.00923096 270.00000000
-62.97141358   3.34874898   0.00000000  -0.00923096 270.00000000
-62.97141358   3.35302119   0.00000000  -0.00972093 270.00000000
-60.97141358   3.35302119   0.00000000  -0.00972093 270.00000000
-60.97141358   3.35792850   0.00000000  -0.01022777 270.00000000
-58.97141358   3.35792850   0.00000000  -0.01022777 270.00000000
-58.97141358   3.36353973   0.00000000  -0.01075149 270.00000000
-56.97141358   3.36353973   0.00000000  -0.01075149 270.00000000
-56.97141358   3.36992676   0.00000000  -0.01129204 270.00000000
-54.97141358   3.36992676   0.00000000  -0.01129204 270.00000000
-54.97141358   3.37716388   0.00000000  -0.01184936 270.00000000
-52.97141358   3.37716388   0.00000000  -0.01184936 270.00000000
-52.97141358   3.38532703   0.00000000  -0.01242333 270.00000000
-50.97141358   3.38532703   0.00000000  -0.01242333 270.00000000
-50.97141358   3.39449293   0.00000000  -0.01301378 270.00000000
-48.97141358   3.39449293   0.00000000  -0.01301378 270.00000000
-48.97141358   3.40473809   0.00000000  -0.01362051 270.00000000
-46.97141358   3.40473809   0.00000000  -0.01362051 270.00000000
-46.97141358   3.41613764   0.00000000  -0.01424328 270.00000000
-44.97141358   3.41613764   0.00000000  -0.01424328 270.00000000
-44.97141358   3.42876411   0.00000000  -0.01488180 270.00000000
-42.97141358   3.42876411   0.00000000  -0.01488180 270.00000000
-42.97141358   3.44268614   0.00000000  -0.01553575 270.00000000
-40.97141358   3.44268614   0.00000000  -0.01553575 270.00000000
-40.97141358   3.45796702   0.00000000  -0.01620475 270.00000000
-38.97141358   3.45796702   0.00000000  -0.01620475 270.00000000
-38.97141358   3.47466330   0.00000000  -0.01688840 270.00000000
-36.97141358   3.47466330   0.00000000  -0.01688840 270.00000000
-36.97141358   3.49282334   0.00000000  -0.01758623 270.00000000
-34.97141358   3.49282334   0.00000000  -0.01758623 270.00000000
-34.97141358   3.51248589   0.00000000  -0.01829775 270.00000000
-32.97141358   3.51248589   0.00000000  -0.01829775 270.00000000
-32.97141358   3.53367868   0.00000000  -0.01902242 270.00000000
-30.97141358   3.53367868   0.00000000  -0.01902242 270.00000000
-30.97141358   3.55641720   0.00000000  -0.01975967 270.00000000
-28.97141358   3.55641720   0.00000000  -0.01975967 270.00000000
-28.97141358   3.58070353   0.00000000  -0.02050888 270.00000000
-26.97141358   3.58070353   0.00000000  -0.02050888 270.00000000
-26.97141358   3.60652538   0.00000000  -0.02126940 270.00000000
-24.97141358   3.60652538   0.00000000  -0.02126940 270.00000000
-24.97141358   3.63385530   0.00000000  -0.02204054 270.00000000
-22.97141358   3.63385530   0.00000000  -0.02204054 270.00000000
-22.97141358   3.66265017   0.00000000  -0.02282158 270.00000000
-20.97141358   3.66265017   0.00000000  -0.02282158 270.00000000
-20.97141358   3.69285089   0.00000000  -0.02361178 270.00000000
-18.97141358   3.69285089   0.00000000  -0.02361178 270.00000000
-18.97141358   3.72438245   0.00000000  -0.02441035 270.00000000
-16.97141358   3.72438245   0.00000000  -0.02441035 270.00000000
-16.97141358   3.75715416   0.00000000  -0.02521648 270.00000000
-14.97141358   3.75715416   0.00000000  -0.02521648 270.00000000
-14.97141358   3.79106030   0.00000000  -0.02602935 270.00000000
-12.97141358   3.79106030   0.00000000  -0.02602935 270.00000000
-12.97141358   3.82598103   0.00000000  -0.02684809 270.00000000
-10.97141358   3.82598103   0.00000000  -0.02684809 270.00000000
-10.97141358   3.86178358   0.00000000  -0.02767184 270.00000000
 -8.97141358   3.86178358   0.00000000  -0.02767184 270.00000000
 -8.97141358   3.89832373   0.00000000  -0.02849971 270.00000000
 -6.97141358   3.89832373   0.00000000  -0.02849971 270.00000000
 -6.97141358   3.93544751   0.00000000  -0.02933078 270.00000000
 -4.97141358   3.93544751   0.00000000  -0.02933078 270.00000000
 -4.97141358   3.97299317   0.00000000  -0.03016416 270.00000000
 -2.97141358   3.97299317   0.00000000  -0.03016416 270.00000000
 -2.97141358   4.01079328   0.00000000  -0.03099891 270.00000000
 -0.97141358   4.01079328   0.00000000  -0.03099891 270.00000000
