#      z (A) rho (1e-6/A2) irho (1e-6/A2) rhoM (1e-6/A2) theta (degrees)
-189.96850220   3.32677754   0.00000000   0.00000000 270.00000000
-179.96850220   3.32677754   0.00000000   0.00000000 270.00000000
-179.96850220   3.32698214   0.00000000  -0.00000000 270.00000000
-177.96850220   3.32698214   0.00000000  -0.00000000 270.00000000
-177.96850220   3.32720800   0.00000000  -0.00000000 270.00000000
-175.96850220   3.32720800   0.00000000  -0.00000000 270.00000000
-175.96850220   3.32745706   0.00000000  -0.00000000 270.00000000
-173.96850220   3.32745706   0.00000000  -0.00000000 270.00000000
-173.96850220   3.32773140   0.00000000  -0.00000000 270.00000000
-171.96850220   3.32773140   0.00000000  -0.00000000 270.00000000
-171.96850220   3.32803326   0.00000000  -0.00000000 270.00000000
-169.96850220   3.32803326   0.00000000  -0.00000000 270.00000000
-169.96850220   3.32836501   0.00000000  -0.00000000 270.00000000
-167.96850220   3.32836501   0.00000000  -0.00000000 270.00000000
-167.96850220   3.32872922   0.00000000  -0.00000000 270.00000000
-165.96850220   3.32872922   0.00000000  -0.00000000 270.00000000
-165.96850220   3.32912863   0.00000000  -0.00000000 270.00000000
-163.96850220   3.32912863   0.00000000  -0.00000000 270.00000000
-163.96850220   3.32956613   0.00000000  -0.00000000 270.00000000
-161.96850220   3.32956613   0.00000000  -0.00000000 270.00000000
-161.96850220   3.33004483   0.00000000  -0.00000000 270.00000000
-159.96850220   3.33004483   0.00000000  -0.00000000 270.00000000
-159.96850220   3.33056804   0.00000000  -0.00000000 270.00000000
-157.96850220   3.33056804   0.00000000  -0.00000000 270.00000000
-157.96850220   3.33113926   0.00000000  -0.00000000 270.00000000
-155.96850220   3.33113926   0.00000000  -0.00000000 270.00000000
-155.96850220   3.33176219   0.00000000  -0.00000000 270.00000000
-153.96850220   3.33176219   0.00000000  -0.00000000 270.00000000
-153.96850220   3.33244077   0.00000000  -0.00000000 270.00000000
-151.96850220   3.33244077   0.00000000  -0.00000000 270.00000000
-151.96850220   3.33317914   0.00000000  -0.00000000 270.00000000
-149.96850220   3.33317914   0.00000000  -0.00000000 270.00000000
-149.96850220   3.33398168   0.00000000  -0.00000000 270.00000000
-147.96850220   3.33398168   0.00000000  -0.00000000 270.00000000
-147.96850220   3.33485301   0.00000000  -0.00000000 270.00000000
-145.96850220   3.33485301   0.00000000  -0.00000000 270.00000000
-145.96850220   3.33579795   0.00000000  -0.00000000 270.00000000
-143.96850220   3.33579795   0.00000000  -0.00000000 270.00000000
-143.96850220   3.33682160   0.00000000  -0.00000000 270.00000000
-141.96850220   3.33682160   0.00000000  -0.00000000 270.00000000
-141.96850220   3.33792928   0.00000000  -0.00000000 270.00000000
-139.96850220   3.33792928   0.00000000  -0.00000000 270.00000000
-139.96850220   3.33912655   0.00000000  -0.00000000 270.00000000
-137.96850220   3.33912655   0.00000000  -0.00000000 270.00000000
-137.96850220   3.34041923   0.00000000  -0.00000000 270.00000000
-135.96850220   3.34041923   0.00000000  -0.00000000 270.00000000
-135.96850220   3.34181336   0.00000000  -0.00000000 270.00000000
-133.96850220   3.34181336   0.00000000  -0.00000000 270.00000000
-133.96850220   3.34331524   0.00000000  -0.00000000 270.00000000
-131.96850220   3.34331524   0.00000000  -0.00000000 270.00000000
-131.96850220   3.34493140   0.00000000  -0.00000000 270.00000000
-129.96850220   3.34493140   0.00000000  -0.00000000 270.00000000
-129.96850220   3.34666861   0.00000000  -0.00000000 270.00000000
-127.96850220   3.34666861   0.00000000  -0.00000000 270.00000000
-127.96850220   3.34853385   0.00000000  -0.00000000 270.00000000
-125.96850220   3.34853385   0.00000000  -0.00000000 270.00000000
-125.96850220   3.35053433   0.00000000  -0.00000000 270.00000000
-123.96850220   3.35053433   0.00000000  -0.00000000 270.00000000
-123.96850220   3.35267749   0.00000000  -0.00000000 270.00000000
-121.96850220   3.35267749   0.00000000  -0.00000000 270.00000000
-121.96850220   3.35497094   0.00000000  -0.00000000 270.00000000
-119.96850220   3.35497094   0.00000000  -0.00000000 270.00000000
-119.96850220   3.35742250   0.00000000  -0.00000000 270.00000000
-117.96850220   3.35742250   0.00000000  -0.00000000 270.00000000
-117.96850220   3.36004015   0.00000000  -0.00000000 270.00000000
-115.96850220   3.36004015   0.00000000  -0.00000000 270.00000000
-115.96850220   3.36283205   0.00000000  -0.00000000 270.00000000
-113.96850220   3.36283205   0.00000000  -0.00000000 270.00000000
-113.96850220   3.36580649   0.00000000  -0.00000000 270.00000000
-111.96850220   3.36580649   0.00000000  -0.00000000 270.00000000
-111.96850220   3.36897187   0.00000000  -0.00000000 270.00000000
-109.96850220   3.36897187   0.00000000  -0.00000000 270.00000000
-109.96850220   3.37233673   0.00000000  -0.00000000 270.00000000
-107.96850220   3.37233673   0.00000000  -0.00000000 270.00000000
-107.96850220   3.37590965   0.00000000  -0.00000000 270.00000000
-105.96850220   3.37590965   0.00000000  -0.00000000 270.00000000
-105.96850220   3.37969928   0.00000000  -0.00000000 270.00000000
-103.96850220   3.37969928   0.00000000  -0.00000000 270.00000000
-103.96850220   3.38371431   0.00000000  -0.00000000 270.00000000
-101.96850220   3.38371431   0.00000000  -0.00000000 270.00000000
-101.96850220   3.38796341   0.00000000  -0.00000000 270.00000000
-99.96850220   3.38796341   0.00000000  -0.00000000 270.00000000
-99.96850220   3.39245524   0.00000000  -0.00000000 270.00000000
-97.96850220   3.39245524   0.00000000  -0.00000000 270.00000000
-97.96850220   3.39719840   0.00000000  -0.00000000 270.00000000
-95.96850220   3.39719840   0.00000000  -0.00000000 270.00000000
-95.96850220   3.40220136   0.00000000  -0.00000000 270.00000000
-93.96850220   3.40220136   0.00000000  -0.00000000 270.00000000
-93.96850220   3.40747252   0.00000000  -0.00000000 270.00000000
-91.96850220   3.40747252   0.00000000  -0.00000000 270.00000000
-91.96850220   3.41302007   0.00000000  -0.00000000 270.00000000
-89.96850220   3.41302007   0.00000000  -0.00000000 270.00000000
