# intensity: 0.174980747271976
# background: 3.38841550195412e-06
#           Q (1/A)             dQ (1/A)                    R                   dR               theory              fresnel
 0.00738057768494923 0.000617263332517952       0.070629042392      0.0017335727668    0.067290857929382                    1
 0.00837792312293871 0.000618967355192551       0.061356677795      0.0013636546416   0.0607838885281928                    1
 0.00937988408969823 0.000620730792901049       0.048227419931      0.0010644845633   0.0472951183918416                    1
  0.0103795353549857 0.000622549960839069       0.032205434493      0.0008191788591   0.0324031821014079                    1
  0.0113791851379817 0.000624439074711076       0.020090514427     0.00062035757295   0.0225671046818757                    1
  0.0123788326086853 0.000626386179769198       0.019501523647     0.00050890972595   0.0195499459155355                    1
  0.0133807887199047  0.00062838326218416       0.023027792393     0.00049498069074   0.0225308726632926    0.347977720302463
  0.0143804325082293 0.000630451648973649       0.026586705354     0.00046133578711   0.0261859723680656    0.152776719347044
  0.0153800742432616 0.000632564673717611       0.018461805828     0.00036602604824   0.0188702601670177   0.0883651833086473
  0.0163820241764248 0.000634747332858685       0.007635015675     0.00024992924223  0.00754795685193351    0.057125754338027
  0.0173793523584507 0.000636976950234267      0.0044920059202     0.00018899724254  0.00420371817375204   0.0395245515152946
  0.0183795653605646 0.000639275464416365      0.0017552379264     0.00013237264454  0.00194470861267632   0.0285745768068699
  0.0193763115464332 0.000641634222904796      0.0011894733611     0.00010860019145  0.00103804415176368   0.0213787657821739
  0.0203765195048589 0.000644028269761492      0.0005196490479     8.7860622461e-05 0.000490493857990443   0.0163986217107386
  0.0213778776683138 0.000646492207419737     0.00053671873921     7.6050249723e-05 0.000523657565738164   0.0128418526692293
  0.0223775024102973 0.000649003919811343     0.00046699545188     7.1727930583e-05 0.000585332585104177    0.010237406459371
  0.0233771225809838 0.000651569031080602     0.00093003698519      7.462170067e-05  0.00075024571604957  0.00828225945681581
   0.024376740789379 0.000654182361016784     0.00086975558338      7.141839218e-05 0.000980725822663292  0.00678602076149661
  0.0253763527654733 0.000656857125855006     0.00095753158992     6.7956281639e-05 0.000923026641140499  0.00562195347032505
  0.0263782728187492  0.00065957543287051     0.00076448167232     6.2777948371e-05 0.000751249835785063  0.00470136319645276
  0.0273755712097892 0.000662351320076649      0.0006169501167      5.682768956e-05 0.000677010017632891  0.00396902309295853
  0.0283774835698842  0.00066518072745914     0.00055194211314     5.3203100037e-05 0.000572011532713557  0.00337440612004691
  0.0293770801870008 0.000668042918019833      0.0004321935639     4.9488780041e-05 0.000385957158870144  0.00289026231861781
  0.0303766753618282 0.000670974819204431     0.00026963736143     4.5870106777e-05  0.00023255192575605  0.00249148490202119
  0.0313785750988542 0.000673951549548939     0.00022989203954     4.1135810517e-05 0.000154158766549625  0.00215963519912221
  0.0323781586942848 0.000676958322457976     0.00016674955186       3.90044885e-05 0.000107885364525391   0.0018827006961085
  0.0333777404184257 0.000680034017753007     7.3896181908e-05     3.5173564245e-05 7.03233286576765e-05  0.00164942459377936
  0.0343773173772688 0.000683133859536114     5.9558363502e-05     3.4377064117e-05 4.70936491263574e-05  0.00145168902082392
  0.0353791955311201 0.000686297992055414     1.4713888232e-05      3.239485219e-05 4.13176921423015e-05  0.00128274622795218
  0.0363764536740506 0.000689492562507793     1.0149429507e-05     2.9499332967e-05 4.71115922161147e-05  0.00113860278301839
  0.0373783243107223 0.000692746620355658     7.2480409165e-05     2.8097661751e-05 5.41212837264113e-05  0.00101385286479432
  0.0383755719466442 0.000696053558128409     6.0094953523e-05     2.9348188124e-05 5.48449095465855e-05 0.000906382618074334
  0.0393774289911161 0.000699370848967735     7.6260633068e-05     2.6091077196e-05 5.03895299692414e-05  0.00081252935594799
  0.0403792831387071 0.000702755171736717      6.137162224e-05     2.3558033182e-05 4.56830457259598e-05 0.000730636947180804
  0.0413765139333165 0.000706190980642529      3.114379158e-05       2.08510842e-05  4.1944236936799e-05 0.000659214593635695
   0.042378353628704 0.000709633809016329     3.5374349097e-05     1.9732125514e-05 3.72805719898492e-05  0.00059611667419798
  0.0433778812452544  0.00071314757273001     6.4343046958e-05     1.9957625472e-05 3.14136462404442e-05 0.000540576562335369
   0.044377402668502 0.000716682297522074     2.8250082658e-05     1.8296172698e-05 2.61047140613815e-05 0.000491410293447716
  0.0453769150034352 0.000720269739878873     1.0679091648e-05     2.3252030653e-05 2.27079001883131e-05 0.000447753142710251
  0.0483777267424095 0.000731239335838994     1.3841036329e-05     1.9915875032e-05  1.9515336212751e-05 0.000343004726103598
  0.0513784789718733 0.000742544344397362     3.5494030925e-05     1.9453494723e-05 1.90506395501507e-05 0.000267332489731273
  0.0543791595727717 0.000754184194020949     9.7957588544e-06     1.5721006576e-05  1.8025649305647e-05 0.000211522358855886
  0.0573774644202994 0.000766136085547294      2.879103544e-05     1.5905868053e-05 1.62888158858405e-05 0.000169635713329907
   0.060378006747474 0.000778374734394354    -1.7090850385e-05     1.1388543477e-05 1.41704090768194e-05 0.000137641698761278
   0.063378465865021 0.000790891922868984    -8.5289177401e-06     1.1391008356e-05  1.2038417452551e-05 0.000112874272341808
  0.0663788489179797 0.000803674669022911     2.0374254169e-05     1.1332248321e-05 1.01187676179942e-05 9.34538221773606e-05
  0.0693791410372642  0.00081671035782925     9.1283416543e-06     1.0116381742e-05 8.58008531361756e-06 7.80489583134701e-05
   0.072377043920036 0.000829993220925537     5.3380264484e-06     9.0201360469e-06 7.49489526969228e-06 6.57089676835923e-05
   0.075379459041846 0.000843493123670167     2.1862249288e-05     9.8446764629e-06 6.82184199889852e-06 5.57068489339886e-05
