[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30562855.11,12/20/2017,7:09 pm
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30568706.92,4375,9.6027,312.857,90.014,0.102153342753992,173,,1.73919495932088E-7,,5.98637539238829E-9,,0.00170253401794867,,4.66377662187142E-5,,,,,,,,,0,25000,,-44.992023279395,,-45.6746261241562,,2.26081524834655E-6,,2.1853550407957E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568718.18,4375,9.5742,312.857,90.014,0.102153342753992,173,0.000330947732001028,,3.12322826483108E-7,,3.24131646829152,,0.00305890333200533,,,,,,,,,,0,5000,-57.0129077827992,,-93.6118702986371,,2.19892337740059E-7,,0.000330947732251282,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568731.03,4375,9.84395,312.857,90.014,0.102153342753992,173,,1.76592532029382E-7,,5.45508885109445E-9,,0.00172870092961174,,4.30331468096833E-5,,,,,,,,,0,125000,,-46.8747034055062,,-44.8275278999504,,2.21693913944756E-6,,2.19138451801057E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568784.34,4375,9.50655,312.857,90.014,0.102153342753992,173,0.000329518937540974,,3.22875957051729E-7,,3.22731590637426,,0.00316225438427125,,,,,,,,,,0,5000,-57.2130785183647,,-67.9196046682162,,6.54414225378596E-7,,0.000329518939767078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568797.18,4375,9.46335,312.857,90.014,0.102153342753992,173,,1.74100521980727E-7,,5.45173451140526E-9,,0.00170430611994557,,4.30326184396348E-5,,,,,,,,,0,125000,,-47.0139791683692,,-46.0195541963646,,2.18189562725889E-6,,2.15915852416471E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568812.74,4375,9.41055,312.857,90.014,0.102153342753992,173,0.000329457753997701,,3.1116811829232E-7,,3.22671637851799,,0.00304758726405634,,,,,,,,,,0,5000,-57.511951447384,,-68.9965319142096,,7.38379195970189E-7,,0.000329457756832222,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568825.525,4375,9.312,312.857,90.014,0.102153342753992,173,,1.75656730364059E-7,,5.44745008734214E-9,,0.00171954017057861,,4.31046036021028E-5,,,,,,,,,0,125000,,-39.1942279555918,,-40.2758496304867,,2.18591678630208E-6,,2.17311109942554E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568844.475,4375,9.27265,312.857,90.014,0.102153342753992,173,0.000329988849610679,,3.03507068088823E-7,,3.23192050401906,,0.00297255713943801,,,,,,,,,,0,5000,-57.7241924166609,,-69.2123998845329,,6.0383344652757E-7,,0.000329988851503265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568857.595,4375,9.1992,312.857,90.014,0.102153342753992,173,,1.78037656961196E-7,,5.20848621319152E-9,,0.00174284756111576,,4.14706659202541E-5,,,,,,,,,0,125000,,-40.4897328872725,,-43.8531704746802,,2.17570867901253E-6,,2.18892011795075E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568869.745,4375,9.12995,312.857,90.014,0.102153342753992,173,0.00032975630481594,,2.94318497456214E-7,,3.2296418317678,,0.00288256300863874,,,,,,,,,,0,5000,-58.0940377805759,,-68.6722389898044,,5.84754652387148E-7,,0.00032975630659207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568882.735,4375,9.10205,312.857,90.014,0.102153342753992,173,,1.78591885193819E-7,,4.71581864889559E-9,,0.00174827301771597,,3.78286248660579E-5,,,,,,,,,0,125000,,-51.6402134771407,,-55.926733549503,,2.13428664122125E-6,,2.17944441001962E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568893.78,4375,9.0626,312.857,90.014,0.102153342753992,173,0.000329881678559713,,3.01485989234423E-7,,3.23087035045198,,0.00295276215782779,,,,,,,,,,0,5000,-57.8768267090994,,-68.3459026401398,,6.60190413480875E-7,,0.000329881680822797,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568906.795,4375,8.99005,312.857,90.014,0.102153342753992,173,,1.73593139483238E-7,,5.31582885281422E-9,,0.0016993392461541,,4.21444718747741E-5,,,,,,,,,0,125000,,-36.6580483640069,,-45.454255440077,,2.14818326932404E-6,,2.14343570902179E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568917.985,4375,8.95085,312.857,90.014,0.102153342753992,173,0.00033006227244493,,2.95955956265191E-7,,3.23263996390489,,0.00289860164923179,,,,,,,,,,0,5000,-58.0677905096345,,-68.0430658250563,,5.48195484454514E-7,,0.000330062274004466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568931.135,4375,8.90595,312.857,90.014,0.102153342753992,173,,1.73724453495845E-7,,5.84373885664882E-9,,0.0017006247065918,,4.5781978919247E-5,,,,,,,,,0,125000,,-44.603975122116,,-53.560896474796,,2.2237445626113E-6,,2.17072457615184E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568942.735,4375,8.8414,312.857,90.014,0.102153342753992,173,0.000330352468415196,,2.93484772725992E-7,,3.23548355439206,,0.0028744000462285,,,,,,,,,,0,5000,-57.949616628913,,-71.5055994050084,,5.86988307705064E-7,,0.000330352470201691,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568955.92,4375,8.8319,312.857,90.014,0.102153342753992,173,,1.83428995764614E-7,,5.39259133660852E-9,,0.00179562450964426,,4.2808309631299E-5,,,,,,,,,0,125000,,-53.1667025447646,,-44.8695659581984,,2.2613746818491E-6,,2.26196017967265E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568966.735,4375,8.77255,312.857,90.014,0.102153342753992,173,0.000330399594326898,,2.94322058184466E-7,,3.23594533496608,,0.00288260065612155,,,,,,,,,,0,5000,-57.8802381642916,,-71.8604043713798,,5.02312553964559E-7,,0.000330399595634962,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568982.4,4375,8.70285,312.857,90.014,0.102153342753992,173,,1.79977600802111E-7,,5.97853696133283E-9,,0.00176183807895294,,4.71393106613597E-5,,,,,,,,,0,25000,,-50.9397851240055,,-38.4572239227106,,2.26259475478059E-6,,2.23448623391473E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30568993.28,4375,8.6453,312.857,90.014,0.102153342753992,173,0.000330844948746968,,2.7899696321818E-7,,3.24030930721788,,0.00273250794779735,,,,,,,,,,0,5000,-58.2556901618973,,-83.3172783066051,,5.74041558996622E-7,,0.000330844950452982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569006.595,4375,8.57525,312.857,90.014,0.102153342753992,173,,1.79989070377134E-7,,5.03168518482422E-9,,0.00176195035703291,,4.02133779937473E-5,,,,,,,,,0,125000,,-41.2057531974302,,-41.1859841143381,,2.17515555962424E-6,,2.20463436552301E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569025.03,4375,8.53725,312.857,90.014,0.102153342753992,173,0.00033049804788358,,2.93396309157769E-7,,3.23691006855238,,0.00287353425186223,,,,,,,,,,0,5000,-58.0249647021364,,-69.7600940554909,,6.5666684931085E-7,,0.000330498050118396,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569038.18,4375,8.47895,312.857,90.014,0.102153342753992,173,,1.83395943547961E-7,,5.01021248981974E-9,,0.00179530095454698,,3.98552313206146E-5,,,,,,,,,0,125000,,-44.5091502898734,,-44.3502630430081,,2.24729062829678E-6,,2.25687794736349E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569051.405,4375,8.4228,312.857,90.014,0.102153342753992,173,0.000330624040194578,,2.68023949000008E-7,,3.23814465122137,,0.00262503691449442,,,,,,,,,,0,5000,-58.8617110240377,,-71.1108955171999,,6.92598246853068E-7,,0.000330624042679706,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569064.3,4375,8.369,312.857,90.014,0.102153342753992,173,,1.81408170567594E-7,,5.81012251735571E-9,,0.00177584222701767,,4.59790840505738E-5,,,,,,,,,0,125000,,-36.8763504010174,,-42.0327864840478,,2.25681991155676E-6,,2.24403359125588E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569078.53,4375,8.31655,312.857,90.014,0.102153342753992,173,0.000330833966237996,,2.64022069157654E-7,,3.24020169091647,,0.00258584316231509,,,,,,,,,,0,5000,-59.0207081097925,,-70.9469587143898,,6.38955255422811E-7,,0.000330833968351734,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569091.55,4375,8.28095,312.857,90.014,0.102153342753992,173,,1.75082677106535E-7,,4.91288408041316E-9,,0.00171392064269426,,3.87265211355555E-5,,,,,,,,,0,125000,,-46.8577922100116,,-48.952170714661,,2.20273649908646E-6,,2.17429637201605E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569105.915,4375,8.23005,312.857,90.014,0.102153342753992,173,0.000330919551591589,,2.7021148258626E-7,,3.24104033172776,,0.00264646287442004,,,,,,,,,,0,5000,-58.6334987806016,,-74.4515126410023,,6.30829978097945E-7,,0.000330919553651378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569118.225,4375,8.18875,312.857,90.014,0.102153342753992,173,,1.75708642131743E-7,,4.65595073375825E-9,,0.00172004834577398,,3.58697579126689E-5,,,,,,,,,0,125000,,-42.4095878379553,,-44.7262207016489,,2.35342855242015E-6,,2.23264968141241E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569130.895,4375,8.1457,312.857,90.014,0.102153342753992,173,0.000330486074608968,,2.43063963614892E-7,,3.23679274397785,,0.00238057737025817,,,,,,,,,,0,5000,-59.6485162608714,,-73.0074155299246,,5.21197554504844E-7,,0.000330486076016868,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569143.965,4375,8.10425,312.857,90.014,0.102153342753992,173,,1.76703160330776E-7,,4.92070300292117E-9,,0.00172978389328925,,3.89015840989936E-5,,,,,,,,,0,125000,,-54.6077230195546,,-59.9409091576281,,2.20463732881856E-6,,2.18802215777462E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569159.18,4375,8.045,312.857,90.014,0.102153342753992,173,0.000331034346855174,,2.4026150596904E-7,,3.24216519734733,,0.00235313191757623,,,,,,,,,,0,5000,-59.889528191162,,-71.277859646582,,6.73088177304059E-7,,0.000331034349199356,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569172.36,4375,8.0004,312.857,90.014,0.102153342753992,173,,1.78039740277973E-7,,4.96794457612534E-9,,0.00174286795514132,,3.90924560380555E-5,,,,,,,,,0,125000,,-50.1990230551773,,-44.3947544187832,,2.25101811630145E-6,,2.21487015198487E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569192.545,4375,7.932,312.857,90.014,0.102153342753992,173,0.000331374074453923,,2.43128583133721E-7,,3.24549415137677,,0.00238121340236262,,,,,,,,,,0,5000,-59.5899750613638,,-77.5968635597482,,7.70537620395714E-7,,0.000331374077522872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569205.41,4375,7.8879,312.857,90.014,0.102153342753992,173,,1.7648118126855E-7,,5.19291102342038E-9,,0.00172761089362741,,4.10518401426375E-5,,,,,,,,,0,125000,,-40.560564750897,,-38.1393014918397,,2.20213581513847E-6,,2.18536602075021E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569219.51,4375,7.8425,312.857,90.014,0.102153342753992,173,0.000331528119947117,,2.52243285726016E-7,,3.24700362763172,,0.0024704838251523,,,,,,,,,,0,5000,-59.2425451578937,,-76.6164377916417,,6.79054821899228E-7,,0.00033152812232949,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569232.6,4375,7.8049,312.857,90.014,0.102153342753992,173,,1.82195279366637E-7,,5.47186746801126E-9,,0.00178354740048584,,4.35450281282398E-5,,,,,,,,,0,125000,,-46.1972035144299,,-40.8810883544593,,2.22994682667444E-6,,2.24120534946799E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569246.54,4375,7.7563,312.857,90.014,0.102153342753992,173,0.000331177798363488,,2.35591938948551E-7,,3.24357086276398,,0.0023073984620672,,,,,,,,,,0,5000,-60.0570832768863,,-71.1792770547886,,7.12650884728818E-7,,0.000331177800990202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569259.325,4375,7.7163,312.857,90.014,0.102153342753992,173,,1.85973144756152E-7,,5.06932870925038E-9,,0.00182052971906658,,4.08106394849471E-5,,,,,,,,,0,125000,,-43.6280723112157,,-48.9999586329274,,2.19815857486995E-6,,2.26138665979781E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569275.445,4375,7.67155,312.857,90.014,0.102153342753992,173,0.000331378956571439,,2.33537284040955E-7,,3.24554199074337,,0.00228727576987041,,,,,,,,,,0,5000,-60.1564117251151,,-71.0106540564265,,5.63066437673102E-7,,0.000331378958210196,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569288.295,4375,7.62765,312.857,90.014,0.102153342753992,173,,1.75593558279614E-7,,4.86811548021326E-9,,0.00171892176577789,,3.84529497304005E-5,,,,,,,,,0,125000,,-45.1754689396239,,-49.1293663698602,,2.19617744384251E-6,,2.1761424587522E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569303.855,4375,7.58325,312.857,90.014,0.102153342753992,173,0.000331551931552453,,2.14623094138925E-7,,3.24723695521339,,0.00210202980089341,,,,,,,,,,0,5000,-60.8637111162017,,-73.0773812314442,,4.35872601073163E-7,,0.000331551932533948,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569316.615,4375,7.542,312.857,90.014,0.102153342753992,173,,1.80729762200451E-7,,4.90938030072135E-9,,0.00176920114493855,,3.84983504298023E-5,,,,,,,,,0,125000,,-48.1317666694955,,-43.9669394207251,,2.30731328984729E-6,,2.25611776920479E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569333.785,4375,7.4938,312.857,90.014,0.102153342753992,173,0.000331669025986077,,2.43887929631652E-7,,3.24838435230775,,0.00238865153944434,,,,,,,,,,0,5000,-59.5732208996539,,-76.8001615271797,,6.25379990170538E-7,,0.000331669028005854,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569346.78,4375,7.46555,312.857,90.014,0.102153342753992,173,,1.83400877498687E-7,,5.3370104107607E-9,,0.00179534925402788,,4.23343297713192E-5,,,,,,,,,0,125000,,-57.5209330347634,,-44.0849554140901,,2.26613416210012E-6,,2.26336349517213E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569362.635,4375,7.49495,312.857,90.014,0.102153342753992,173,0.000331597651543209,,2.53380334228604E-7,,3.24768496095826,,0.00248162039871666,,,,,,,,,,0,5000,-59.2878210992943,,-72.839723855137,,6.01682248645162E-7,,0.000331597653413217,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569375.735,4375,7.40405,312.857,90.014,0.102153342753992,173,,1.77612542469037E-7,,6.06928386834204E-9,,0.00173868602605096,,4.79091916843605E-5,,,,,,,,,0,125000,,-49.8789587576996,,-37.3011563259483,,2.22564127383476E-6,,2.20262097502004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569390.04,4375,7.34405,312.857,90.014,0.102153342753992,173,0.000331713117434998,,2.56250399791623E-7,,3.24881640027956,,0.00250973040386968,,,,,,,,,,0,5000,-59.1565575734061,,-74.8345403990703,,6.35404292136196E-7,,0.000331713119519768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569402.85,4375,7.3014,312.857,90.014,0.102153342753992,173,,1.78283173169394E-7,,4.52622591931349E-9,,0.00174525097085421,,3.60090994330259E-5,,,,,,,,,0,125000,,-45.3842376589579,,-47.5613579883233,,2.18394612293382E-6,,2.19372333781344E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569418.61,4375,7.25745,312.857,90.014,0.102153342753992,173,0.000331744946302496,,2.37005316557769E-7,,3.2491282884017,,0.00232124311916304,,,,,,,,,,0,5000,-59.9101171818691,,-73.4926653105427,,6.20043593652118E-7,,0.000331744948287496,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569431.525,4375,7.22175,312.857,90.014,0.102153342753992,173,,1.8275530056496E-7,,6.32103683830921E-9,,0.00178902956571235,,5.028437096025E-5,,,,,,,,,0,125000,,-44.4295638546613,,-42.907862637885,,2.23920485018095E-6,,2.24891384216212E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569443.555,4375,7.1926,312.857,90.014,0.102153342753992,173,0.000331888830887422,,2.57776275356143E-7,,3.25053820048161,,0.00252467557103232,,,,,,,,,,0,5000,-59.0645445006619,,-76.589301910315,,7.10799560774708E-7,,0.000331888833494909,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569456.335,4375,7.15725,312.857,90.014,0.102153342753992,173,,1.82085986243342E-7,,5.04891879236933E-9,,0.00178247750712962,,4.00285426986199E-5,,,,,,,,,0,125000,,-43.8966104046559,,-53.0810213668612,,2.25325411690773E-6,,2.24829173784352E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569475.295,4375,7.11065,312.857,90.014,0.102153342753992,173,0.000331873016791333,,2.43751146405791E-7,,3.25038323954966,,0.00238731260446056,,,,,,,,,,0,5000,-59.5863980886402,,-75.4525432488467,,6.26237410294163E-7,,0.000331873018815408,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569488.015,4375,7.0782,312.857,90.014,0.102153342753992,173,,1.78352292603964E-7,,4.85274308847065E-9,,0.00174592759551968,,3.829156214426E-5,,,,,,,,,0,125000,,-49.1476700262389,,-50.913671619543,,2.23734716463906E-6,,2.21263839803892E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569509.5,4375,7.0248,312.857,90.014,0.102153342753992,173,0.000332281446123019,,2.37569155202982E-7,,3.25438540487294,,0.00232676725522642,,,,,,,,,,0,5000,-59.8357819885974,,-76.2474052331486,,4.98642035931024E-7,,0.000332281447404736,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569522.475,4375,7.1753,312.857,90.014,0.102153342753992,173,,1.81695898445171E-7,,5.43703993703609E-9,,0.00177865885568375,,4.35136275199362E-5,,,,,,,,,0,125000,,-46.6075031886514,,-41.7811978751912,,2.18659304838913E-6,,2.22243921821612E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569592.49,4375,7.01615,312.857,90.014,0.102153342753992,173,0.000332473090552506,,2.4333412963324E-7,,3.25626331450868,,0.00238323045714589,,,,,,,,,,0,5000,-59.546325118631,,-95.0692634892546,,5.64061900706786E-7,,0.000332473092191651,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569605.61,4375,7.0104,312.857,90.014,0.102153342753992,173,,1.77835950755744E-7,,5.08808300742298E-9,,0.00174087301669881,,4.02004721192286E-5,,,,,,,,,0,125000,,-41.5623532396121,,-41.2052858383172,,2.22263537565902E-6,,2.20338367869804E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569739.775,4374,6.89005,312.857,90.014,0.102153342753992,173,0.000332166555323033,,2.15283007420943E-7,,3.2532595989095,,0.00210849495612529,,,,,,,,,,0,5000,-60.7524151560786,,-76.0474509787402,,5.97541751304234E-7,,0.000332166557164233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569752.265,4374,6.3369,312.857,90.014,0.102153342753992,173,,1.84078654427797E-7,,7.08692906085109E-9,,0.00180198415488031,,5.57548283726521E-5,,,,,,,,,0,125000,,-30.9855426261027,,-41.9225968494604,,2.32876070103756E-6,,2.29048034890525E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569763.59,4374,5.49455,312.857,90.014,0.102153342753992,173,0.000334456213641761,,2.1511258153318E-7,,3.27569585457468,,0.00210683300137401,,,,,,,,,,0,5000,-60.912274658723,,-75.9429292492753,,5.4288837308517E-7,,0.000334456215151154,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569776.16,4370,5.26835,312.857,90.014,0.102153342753992,173,,1.90218313292773E-7,,4.63125144222289E-9,,0.00186208656690089,,3.74592130250366E-5,,,,,,,,,0,125000,,-42.5375348760694,,-40.494586931069,,2.21566522192753E-6,,2.30218160022201E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569786.36,4370,5.08,312.857,90.014,0.102153342753992,173,0.000335265063980875,,2.19852348124939E-7,,3.28362177820998,,0.00215325732556534,,,,,,,,,,0,5000,-61.3225058180019,,-68.5877503070891,,5.45263484029494E-7,,0.00033526506549983,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569799.235,4370,4.98495,312.857,90.014,0.102153342753992,173,,1.88559096014323E-7,,5.0916308144186E-9,,0.00184584413986037,,4.11493670229661E-5,,,,,,,,,0,125000,,-46.256262382056,,-51.3081305101988,,2.20197862307593E-6,,2.2839614752474E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569810.325,4373,4.9957,312.857,90.014,0.102153342753992,173,0.000335749298651141,,2.35133346188785E-7,,3.28836680240631,,0.00230292272095717,,,,,,,,,,0,5000,-61.2738971105034,,-65.7738998773047,,3.37314386489618E-7,,0.000335749299231604,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30569826.26,4373,4.9996,312.857,90.014,0.102153342753992,173,,1.90356116876417E-7,,4.58817904980012E-9,,0.00186343555517888,,3.68132332137219E-5,,,,,,,,,0,25000,,-48.6584845404497,,-42.9619495881209,,2.27327985311979E-6,,2.32247353153906E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
