0.1	882205
0.105	866729
0.11	852421
0.115	835047
0.12	818695
0.125	820374
0.13	816505
0.135	820009
0.14	819133
0.145	804387
0.15	814023
0.155	824024
0.16	821469
0.165	833076
0.17	842055
0.175	847676
0.18	853297
0.185	859940
0.19	850523
0.195	857823
0.2	859137
0.205	858334
0.21	864758
0.215	853516
0.22	880672
0.225	877752
0.23	867824
0.235	859721
0.24	865780
0.245	869649
0.25	863809
0.255	878847
0.26	880891
0.265	880234
0.27	866364
0.275	890600
0.28	883665
0.285	885782
0.29	917318
0.295	925348
0.3	934984
0.305	951044
0.31	974696
0.315	990318
0.32	1016670
0.325	1030910
0.33	1035140
0.335	1080110
0.34	1101790
0.345	1112520
0.35	1159390
0.355	1184210
0.36	1197860
0.365	1229540
0.37	1234580
0.375	1279980
0.38	1308230
0.385	1323640
0.39	1329990
0.395	1381450
0.4	1394520
0.405	1425030
0.41	1451530
0.415	1464820
0.42	1492270
0.425	1504970
0.43	1520230
0.435	1569350
0.44	1597170
0.445	1598850
0.45	1643160
0.455	1649650
0.46	1668120
0.465	1687320
0.47	1712070
0.475	1724260
0.48	1742290
0.485	1785800
0.49	1781710
0.495	1820840
0.5	1833470
0.505	1863030
0.51	1850920
0.515	1891580
0.52	1917710
0.525	1928220
0.53	1951870
0.535	1969030
0.54	1966690
0.545	2022760
0.55	2013190
0.555	2017790
0.56	2046340
0.565	2076340
0.57	2085830
0.575	2103930
0.58	2119700
0.585	2107730
0.59	2132620
0.595	2160140
0.6	2148320
0.605	2175110
0.61	2173720
0.615	2197370
0.62	2207300
0.625	2220730
0.63	2238550
0.635	2234380
0.64	2248980
0.645	2262710
0.65	2243000
0.655	2250740
0.66	2271400
0.665	2280890
0.67	2292490
0.675	2281320
0.68	2304980
0.685	2333960
0.69	2333660
0.695	2344180
0.7	2341620
0.705	2335420
0.71	2334540
0.715	2351330
0.72	2330890
0.725	2359580
0.73	2344400
0.735	2359140
0.74	2354690
0.745	2374250
0.75	2368780
0.755	2392940
0.76	2379730
0.765	2367320
0.77	2372720
0.775	2370240
0.78	2372350
0.785	2373740
0.79	2339070
0.795	2368560
0.8	2360020
0.805	2341910
0.81	2344980
0.815	2337750
0.82	2329800
0.825	2329720
0.83	2325850
0.835	2291030
0.84	2272860
0.845	2270590
0.85	2274900
0.855	2260450
0.86	2248770
0.865	2239570
0.87	2234380
0.875	2216500
0.88	2192410
0.885	2200730
0.89	2183500
0.895	2170220
0.9	2150650
0.905	2092470
0.91	2109850
0.915	2077510
0.92	2060280
0.925	2025530
0.93	2025390
0.935	2000050
0.94	1969250
0.945	1951580
0.95	1930700
0.955	1915890
0.96	1865220
0.965	1841130
0.97	1825880
0.975	1782000
0.98	1780110
0.985	1735280
0.99	1711120
0.995	1667980
1	1652650
1.005	1594320
1.01	1584980
1.015	1546580
1.02	1511170
1.025	1490150
1.03	1461390
1.035	1414230
1.04	1384520
1.045	1336560
1.05	1320350
1.055	1257130
1.06	1259620
1.065	1214140
1.07	1196030
1.075	1141650
1.08	1104490
1.085	1082590
1.09	1042000
1.095	1009440
1.1	977543
1.105	943890
1.11	929801
1.115	893666
1.12	849574
1.125	820958
1.13	807745
1.135	768982
1.14	736424
1.145	716714
1.15	682404
1.155	659555
1.16	629260
1.165	598965
1.17	582686
1.175	580321
1.18	563640
1.185	545162
1.19	522058
1.195	499537
1.2	480178
1.205	459342
1.21	443027
1.215	420035
1.22	401430
1.225	386062
1.23	366935
1.235	349091
1.24	332388
1.245	318482
1.25	301220
1.255	290164
1.26	273118
1.265	259213
1.27	246740
1.275	231745
1.28	223464
1.285	209111
1.29	197809
1.295	188171
1.3	178108
1.305	165955
1.31	160278
1.315	149648
1.32	140994
1.325	132236
1.33	124858
1.335	117749
1.34	110945
1.345	103067
1.35	99456.7031
1.355	92474.2031
1.36	88811.2969
1.365	82522.5
1.37	77487
1.375	76476
1.38	74481
1.385	70454
1.39	67318
1.395	63522
1.4	60628
1.405	57015
1.41	54741
1.415	52613
1.42	49787
1.425	47646
1.43	45659
1.435	43867
1.44	42491
1.445	40672
1.45	39297
1.455	37926
1.46	36905
1.465	35733
1.47	34904
1.475	33496
1.48	33064
1.485	32465
1.49	31489
1.495	31048
1.5	30883
1.505	30305
1.51	30145
1.515	29819
1.52	29384
1.525	29073
1.53	29216
1.535	29066
1.54	28995
1.545	28935
1.55	28576
1.555	28643
1.56	28233
1.565	28753
1.57	28839
1.575	28435
1.58	28634
1.585	28816
1.59	28820
1.595	28570
1.6	28420
1.605	28873
1.61	28733
1.615	28533
1.62	28699
1.625	28796
1.63	28543
1.635	28825
1.64	28359
1.645	28500
1.65	28419
1.655	28667
1.66	28305
1.665	28352
1.67	28140
1.675	28188
1.68	27884
1.685	27256
1.69	27447
