10	10
10.01	11
10.02	7
10.03	8
10.04	8
10.05	10
10.06	11
10.07	9
10.08	10
10.09	7
10.1	10
10.11	4
10.12	7
10.13	10
10.14	5
10.15	9
10.16	6
10.17	12
10.18	13
10.19	5
10.2	7
10.21	11
10.22	4
10.23	15
10.24	3
10.25	11
10.26	5
10.27	9
10.28	7
10.29	11
10.3	9
10.31	10
10.32	9
10.33	14
10.34	12
10.35	5
10.36	6
10.37	5
10.38	10
10.39	7
10.4	13
10.41	14
10.42	8
10.43	2
10.44	9
10.45	10
10.46	10
10.47	9
10.48	7
10.49	9
10.5	7
10.51	11
10.52	7
10.53	10
10.54	8
10.55	8
10.56	9
10.57	10
10.58	3
10.59	11
10.6	9
10.61	7
10.62	13
10.63	9
10.64	8
10.65	4
10.66	11
10.67	7
10.68	8
10.69	10
10.7	8
10.71	11
10.72	11
10.73	4
10.74	12
10.75	10
10.76	9
10.77	9
10.78	9
10.79	5
10.8	12
10.81	12
10.82	14
10.83	15
10.84	7
10.85	9
10.86	7
10.87	12
10.88	9
10.89	15
10.9	10
10.91	7
10.92	9
10.93	10
10.94	7
10.95	9
10.96	10
10.97	9
10.98	10
10.99	5
11	6
11.01	12
11.02	12
11.03	9
11.04	11
11.05	8
11.06	5
11.07	9
11.08	6
11.09	5
11.1	3
11.11	6
11.12	7
11.13	12
11.14	7
11.15	9
11.16	4
11.17	7
11.18	18
11.19	10
11.2	10
11.21	11
11.22	10
11.23	6
11.24	9
11.25	9
11.26	5
11.27	10
11.28	7
11.29	11
11.3	10
11.31	9
11.32	10
11.33	9
11.34	11
11.35	12
11.36	7
11.37	3
11.38	12
11.39	8
11.4	5
11.41	7
11.42	9
11.43	6
11.44	7
11.45	13
11.46	13
11.47	11
11.48	10
11.49	14
11.5	11
11.51	9
11.52	6
11.53	4
11.54	6
11.55	7
11.56	9
11.57	5
11.58	8
11.59	6
11.6	13
11.61	14
11.62	12
11.63	11
11.64	14
11.65	11
11.66	10
11.67	9
11.68	9
11.69	9
11.7	15
11.71	10
11.72	8
11.73	8
11.74	9
11.75	9
11.76	22
11.77	7
11.78	10
11.79	9
11.8	20
11.81	14
11.82	15
11.83	11
11.84	11
11.85	10
11.86	6
11.87	10
11.88	8
11.89	9
11.9	7
11.91	13
11.92	9
11.93	15
11.94	8
11.95	21
11.96	11
11.97	10
11.98	10
11.99	9
12	9
12.01	12
12.02	9
12.03	8
12.04	12
12.05	7
12.06	7
12.07	10
12.08	11
12.09	7
12.1	9
12.11	11
12.12	5
12.13	13
12.14	11
12.15	9
12.16	9
12.17	9
12.18	5
12.19	8
12.2	13
12.21	8
12.22	9
12.23	11
12.24	4
12.25	10
12.26	15
12.27	10
12.28	11
12.29	9
12.3	14
12.31	5
12.32	11
12.33	3
12.34	13
12.35	6
12.36	10
12.37	10
12.38	7
12.39	8
12.4	9
12.41	9
12.42	6
12.43	12
12.44	7
12.45	9
12.46	9
12.47	10
12.48	10
12.49	11
12.5	11
12.51	10
12.52	10
12.53	6
12.54	9
12.55	6
12.56	7
12.57	10
12.58	11
12.59	10
12.6	10
12.61	7
12.62	9
12.63	7
12.64	6
12.65	5
12.66	7
12.67	11
12.68	4
12.69	9
12.7	9
12.71	7
12.72	5
12.73	10
12.74	6
12.75	12
12.76	4
12.77	7
12.78	5
12.79	11
12.8	8
12.81	8
12.82	11
12.83	8
12.84	5
12.85	10
12.86	3
12.87	14
12.88	9
12.89	12
12.9	7
12.91	10
12.92	8
12.93	7
12.94	9
12.95	9
12.96	10
12.97	9
12.98	9
12.99	13
13	6
13.01	15
13.02	5
13.03	13
13.04	9
13.05	5
13.06	8
13.07	5
13.08	10
13.09	8
13.1	12
13.11	10
13.12	6
13.13	11
13.14	9
13.15	7
13.16	10
13.17	8
13.18	7
13.19	7
13.2	14
13.21	11
13.22	5
13.23	10
13.24	7
13.25	7
13.26	9
13.27	4
13.28	8
13.29	9
13.3	7
13.31	4
13.32	7
13.33	9
13.34	4
13.35	11
13.36	10
13.37	6
13.38	7
13.39	7
13.4	11
13.41	9
13.42	6
13.43	6
13.44	9
13.45	10
13.46	5
13.47	6
13.48	9
13.49	7
13.5	8
13.51	9
13.52	10
13.53	8
13.54	9
13.55	6
13.56	11
13.57	5
13.58	8
13.59	8
13.6	5
13.61	10
13.62	6
13.63	11
13.64	13
13.65	6
13.66	9
13.67	8
13.68	11
13.69	10
13.7	5
13.71	10
13.72	12
13.73	7
13.74	6
13.75	7
13.76	11
13.77	7
13.78	8
13.79	10
13.8	11
