[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1494628369.423000 5/12/2017, 3:32:49 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, RVC64E
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, film on substrate
INFO, COMMENT, H in plane
INFO, SEQUENCE FILE: 20170509-RVC64b.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1494631758.438,,1.000000e+001,4.856776e+001,-9.048605e-005,3.506235e-007,3,6.985424e-001,3.874890e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.977921e-002,0.000000e+000,0,,0,
1494631911.468,,1.000000e+001,5.057345e+001,-9.021078e-005,6.004897e-007,3,7.023022e-001,6.656518e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.539230e-002,0.000000e+000,0,,0,
1494632065.638,,1.000000e+001,5.255141e+001,-8.769811e-005,9.830835e-008,3,6.987144e-001,1.120986e-001,,,,,,,,,,,,,,48,2,6.000000e+000,4.323959e-002,0.000000e+000,0,,0,
1494632220.639,,1.000000e+001,5.452673e+001,-8.609497e-005,5.355870e-007,3,7.003137e-001,6.220887e-001,,,,,,,,,,,,,,48,2,6.000000e+000,5.104828e-002,0.000000e+000,0,,0,
1494632386.689,,1.000000e+001,5.650220e+001,-8.405351e-005,1.283287e-007,3,6.984900e-001,1.526750e-001,,,,,,,,,,,,,,48,2,6.000000e+000,1.021194e-002,0.000000e+000,0,,0,
1494632553.809,,1.000000e+001,5.849357e+001,-8.133405e-005,3.567459e-007,3,7.000160e-001,4.386182e-001,,,,,,,,,,,,,,48,2,6.000000e+000,2.964020e-002,0.000000e+000,0,,0,
1494632719.849,,1.000000e+001,6.047099e+001,-7.798716e-005,8.580166e-007,3,6.970892e-001,1.100202e+000,,,,,,,,,,,,,,48,2,6.000000e+000,4.323959e-002,0.000000e+000,0,,0,
1494632880.320,,1.000000e+001,6.246130e+001,-7.394265e-005,1.476117e-007,3,7.001911e-001,1.996300e-001,,,,,,,,,,,,,,48,2,6.000000e+000,4.597855e-002,0.000000e+000,0,,0,
1494633057.470,,1.000000e+001,6.443497e+001,-6.940849e-005,6.691687e-007,3,7.036120e-001,9.641021e-001,,,,,,,,,,,,,,48,2,6.000000e+000,6.187439e-002,0.000000e+000,0,,0,
1494633215.370,,1.000000e+001,6.643417e+001,-6.252241e-005,1.451422e-007,3,7.082679e-001,2.321443e-001,,,,,,,,,,,,,,48,2,6.000000e+000,5.757904e-002,0.000000e+000,0,,0,
1494633381.160,,1.000000e+001,6.840722e+001,-5.347563e-005,7.887691e-007,3,7.094947e-001,1.475007e+000,,,,,,,,,,,,,,48,2,6.000000e+000,6.504822e-002,0.000000e+000,0,,0,
1494633542.210,,1.000000e+001,7.039872e+001,-4.279884e-005,1.118975e-006,3,7.184676e-001,2.614499e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.098297e-002,0.000000e+000,0,,0,
1494633735.751,,1.000000e+001,7.232882e+001,-3.042329e-005,8.088599e-007,3,7.293872e-001,2.658686e+000,,,,,,,,,,,,,,48,2,6.000000e+000,3.486633e-002,0.000000e+000,0,,0,
1494633916.071,,1.000000e+001,7.432687e+001,-1.561857e-005,3.930610e-007,3,7.533639e-001,2.516626e+000,,,,,,,,,,,,,,48,2,6.000000e+000,4.397583e-002,0.000000e+000,0,,0,
1494634085.121,,1.000000e+001,7.634058e+001,-4.837568e-006,5.102463e-007,3,7.677926e-001,1.054758e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.928253e-002,0.000000e+000,0,,0,
1494634249.791,,1.000000e+001,7.831601e+001,-8.041820e-008,2.485015e-008,2,0.000000e+000,3.090115e+001,,,,,,,,,,,,,,48,2,6.000000e+000,5.112457e-002,0.000000e+000,0,,0,
1494634409.832,,1.000000e+001,8.031177e+001,-2.132963e-007,7.639850e-008,3,0.000000e+000,3.581801e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.474304e-002,0.000000e+000,0,,0,
1494634578.312,,1.000000e+001,8.228217e+001,-9.493635e-008,3.816363e-007,3,0.000000e+000,4.019917e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.645416e-002,0.000000e+000,0,,0,
1494634750.582,,1.000000e+001,8.425671e+001,3.640989e-008,1.547523e-007,3,0.000000e+000,4.250281e+002,,,,,,,,,,,,,,48,2,6.000000e+000,6.140137e-002,0.000000e+000,0,,0,
1494634918.632,,1.000000e+001,8.626456e+001,1.259656e-007,8.160931e-008,3,0.000000e+000,6.478697e+001,,,,,,,,,,,,,,48,2,6.000000e+000,5.447388e-002,0.000000e+000,0,,0,
1494635087.043,,1.000000e+001,8.822807e+001,-1.174219e-007,3.336787e-008,3,0.000000e+000,2.841708e+001,,,,,,,,,,,,,,48,2,6.000000e+000,9.897614e-002,0.000000e+000,0,,0,
1494635263.553,,1.000000e+001,9.020816e+001,-1.204219e-007,7.147425e-008,2,0.000000e+000,5.935318e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.266785e-002,0.000000e+000,0,,0,
1494635425.493,,1.000000e+001,9.221340e+001,-1.841443e-007,6.838378e-009,3,0.000000e+000,3.713597e+000,,,,,,,,,,,,,,48,2,6.000000e+000,9.072876e-002,0.000000e+000,0,,0,
1494635604.203,,1.000000e+001,9.419423e+001,-8.822867e-008,1.690253e-007,2,0.000000e+000,1.915764e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.559967e-002,0.000000e+000,0,,0,
1494635781.894,,1.000000e+001,9.616592e+001,-1.468406e-007,8.573320e-008,3,0.000000e+000,5.838519e+001,,,,,,,,,,,,,,48,2,6.000000e+000,5.110931e-002,0.000000e+000,0,,0,
1494635958.434,,1.000000e+001,9.813065e+001,-9.091534e-008,1.829240e-007,2,0.000000e+000,2.012026e+002,,,,,,,,,,,,,,48,2,6.000000e+000,8.172607e-002,0.000000e+000,0,,0,
1494636127.084,,1.000000e+001,1.001150e+002,-4.853444e-008,3.152080e-007,3,0.000000e+000,6.494523e+002,,,,,,,,,,,,,,48,2,6.000000e+000,9.329987e-002,0.000000e+000,0,,0,
1494636359.514,,1.000000e+001,9.997411e+001,-1.122667e-007,1.264187e-007,2,0.000000e+000,1.126057e+002,,,,,,,,,,,,,,48,2,6.000000e+000,5.503845e-002,0.000000e+000,0,,0,
1494636582.525,,1.000000e+001,9.787189e+001,-1.184698e-007,1.118684e-007,3,0.000000e+000,9.442783e+001,,,,,,,,,,,,,,48,2,6.000000e+000,1.220093e-001,0.000000e+000,0,,0,
1494636773.645,,1.000000e+001,9.586998e+001,-2.624189e-008,6.298843e-008,2,0.000000e+000,2.400301e+002,,,,,,,,,,,,,,48,2,6.000000e+000,8.990479e-002,0.000000e+000,0,,0,
1494636964.265,,1.000000e+001,9.384209e+001,-5.451788e-009,1.784770e-007,2,0.000000e+000,3.273732e+003,,,,,,,,,,,,,,48,2,6.000000e+000,1.125946e-001,0.000000e+000,0,,0,
1494637148.996,,1.000000e+001,9.185173e+001,3.901298e-008,1.886664e-007,3,0.000000e+000,4.835992e+002,,,,,,,,,,,,,,48,2,6.000000e+000,9.730530e-002,0.000000e+000,0,,0,
1494637356.546,,1.000000e+001,8.999883e+001,-3.248909e-008,5.876111e-008,2,0.000000e+000,1.808641e+002,,,,,,,,,,,,,,48,2,6.000000e+000,7.971954e-002,0.000000e+000,0,,0,
1494637556.546,,1.000000e+001,8.799359e+001,-2.445674e-007,1.308432e-007,3,0.000000e+000,5.349987e+001,,,,,,,,,,,,,,48,2,6.000000e+000,6.313324e-002,0.000000e+000,0,,0,
1494637752.076,,1.000000e+001,8.598743e+001,4.228338e-008,2.837164e-007,3,0.000000e+000,6.709879e+002,,,,,,,,,,,,,,48,2,6.000000e+000,8.921051e-002,0.000000e+000,0,,0,
1494637961.797,,1.000000e+001,8.411192e+001,-2.091100e-007,1.965398e-007,3,0.000000e+000,9.398872e+001,,,,,,,,,,,,,,48,2,6.000000e+000,1.040268e-001,0.000000e+000,0,,0,
1494638158.907,,1.000000e+001,8.206950e+001,1.853831e-007,2.040520e-008,3,0.000000e+000,1.100704e+001,,,,,,,,,,,,,,48,2,6.000000e+000,1.112213e-001,0.000000e+000,0,,0,
1494638356.977,,1.000000e+001,8.014745e+001,-2.468100e-009,2.530099e-008,3,0.000000e+000,1.025120e+003,,,,,,,,,,,,,,48,2,6.000000e+000,1.037674e-001,0.000000e+000,0,,0,
