#     thickness (A)       rho (1e-6/A^2)      irho (1e-6/A^2)      rhoM (1e-6/A^2)      theta (degrees)
                   2     3.32677998047322                    0                    0                  270
                   2     3.32721256477154                    0                   -0                  270
                   2     3.32773859751511                    0                   -0                  270
                   2     3.32837541907185                    0                   -0                  270
                   2     3.32914293443702                    0                   -0                  270
                   2     3.33006385435114                    0                   -0                  270
                   2     3.33116393117382                    0                   -0                  270
                   2     3.33247218272434                    0                   -0                  270
                   2     3.33402109629665                    0                   -0                  270
                   2     3.33584680412027                    0                   -0                  270
                   2     3.33798922071808                    0                   -0                  270
                   2     3.34049213196103                    0                   -0                  270
                   2     3.34340322519428                    0                   -0                  270
                   2     3.34677404966587                    0                   -0                  270
                   2     3.35065989668158                    0                   -0                  270
                   2     3.35511958948786                    0                   -0                  270
                   2     3.36021517388847                    0                   -0                  270
                   2     3.36601150205905                    0                   -0                  270
                   2     3.37257570395099                    0                   -0                  270
                   2     3.37997654306791                    0                   -0                  270
                   2     3.38828365622997                    0                   -0                  270
                   2     3.39756668016752                    0                   -0                  270
                   2     3.40789427133589                    0                   -0                  270
                   2      3.4193330291269                    0                   -0                  270
                   2     3.43194633655493                    0                   -0                  270
                   2     3.44579313638624                    0                   -0                  270
                   2     3.46092666441139                    0                   -0                  270
                   2     3.47739316497838                    0                   -0                  270
                   2     3.49523061684722                    0                   -0                  270
                   2     3.51446749974226                    0                   -0                  270
                   2     3.53512163352123                    0                   -0                  270
                   2     3.55719912252586                    0 -5.31240606123402e-19                  270
                   2      3.5806934373296                    0 -5.31240606123402e-19                  270
                   2     3.60558466468853                    0 -1.0624812122468e-18                  270
                   2     3.63183895400573                    0 -1.59372181837021e-18                  270
                   2     3.65940818505312                    0 -3.18744363674041e-18                  270
                   2     3.68822987712093                    0 -5.84364666735742e-18                  270
                   2     3.71822735428816                    0 -1.11560527285914e-17                  270
                   2     3.74931017527902                    0 -2.01871430326893e-17                  270
                   2      3.7813748295764                    0 -3.61243612163914e-17                  270
                   2     3.81430569432564                    0 -6.48113539470551e-17                  270
                   2     3.84797623932117                    0 -1.15810452134902e-16                  270
                   2     3.88225046028413                    0 -2.05058873963633e-16                  270
                   2      3.9169845139675                    0 -3.61774852770037e-16                  270
                   2     3.95202852261843                    0 -6.34301283711342e-16                  270
                   2     3.98722851021326                    0 -1.10604294194892e-15                  270
                   2      4.0224284288589                    0 -1.91724734749936e-15                  270
                   2     4.05747223098057                    0 -3.30591029190593e-15                  270
                   2     4.09220594150168                    0 -5.66886850794282e-15                  270
                   2     4.12647968422188                    0 -9.66698530962755e-15                  270
                   2     4.16014961801418                    0 -1.63946163455743e-14                  270
                   2     4.19307974123567                    0 -2.7650542308117e-14                  270
                   2     4.22514352676914                    0 -4.63767736739669e-14                  270
                   2     4.25622535522699                    0 -7.73581945824776e-14                  270
                   2      4.2862217198564                    0 -1.28324887093351e-13                  270
                   2      4.3150421833559                    0 -2.11699912780782e-13                  270
                   2     4.34261007389859                    0 -3.47324045802268e-13                  270
                   2     4.36886291489763                    0 -5.66701979063352e-13                  270
                   2      4.3937525901875                    0 -9.1956367694385e-13                  270
                   2     4.41724525308818                    0 -1.4839404158742e-12                  270
                   2     4.43932099404761                    0 -2.38155376221364e-12                  270
                   2     4.45997328703437                    0 -3.80114712843053e-12                  270
                   2     4.47920823942592                    0 -6.03365549494958e-12                  270
                   2     4.49704367370369                    0 -9.52487207260227e-12                  270
                   2     4.51350807176187                    0 -1.49538142606392e-11                  270
                   2     4.52863941404553                    0 -2.33485718169478e-11                  270
                   2     4.54248394608313                    0  -3.625647703645e-11                  270
                   2     4.55509490433179                    0 -5.59924230788623e-11                  270
                   2     4.56653123171102                    0 -8.59988814775414e-11                  270
                   2     4.57685631088492                    0  -1.313644275017e-10                  270
                   2     4.58613674040897                    0 -1.99565647943571e-10                  270
                   2     4.59444117544052                    0 -3.01521640440552e-10                  270
                   2        4.60183925098                    0 -4.53082819523783e-10                  270
                   2      4.6084006017195                    0 -6.77118815448042e-10                  270
                   2     4.61419398867303                    0 -1.00642677904571e-09                  270
                   2     4.61928653897887                    0 -1.4877549422973e-09                  270
                   2     4.62374310171453                    0 -2.1873309731678e-09                  270
                   2     4.62762571933837                    0 -3.19840551784002e-09                  270
                   2      4.6309932115404                    0 -4.65147385593471e-09                  270
                   2      4.6339008658928                    0 -6.72802920556222e-09                  270
                   2     4.63640022776389                    0 -9.67893667629268e-09                  270
                   2     4.63853898050072                    0 -1.38488044228282e-08                  270
                   2     4.64036090588194                    0 -1.97080753396535e-08                  270
                   2     4.64190591426444                    0 -2.78949753529872e-08                  270
                   2     4.64321013365481                    0 -3.92699386272295e-08                  270
                   2     4.64430604708041                    0 -5.49856892778081e-08                  270
                   2     4.64522266806002                    0 -7.6576794100376e-08                  270
                   2     4.64598574462554                    0 -1.06073207555881e-07                  270
                   2     4.64661798316632                    0 -1.46143099273335e-07                  270
                   2     4.64713928430427                    0 -2.00271068794088e-07                  270
                   2     4.64756698401094                    0 -2.72978686260618e-07                  270
                   2     4.64791609420404                    0 -3.70095114656427e-07                  270
                   2     4.64819953807381                    0 -4.99086320234394e-07                  270
                   2     4.64842837635805                    0 -6.69452000840745e-07                  270
                   2     4.64861202168635                    0 -8.93199780735094e-07                  270
                   2      4.6487584389314                    0 -1.18540634543464e-06                  270
                   2     4.64887433022831                    0 -1.56487491836879e-06                  270
                   2     4.64896530394591                    0 -2.05489770021158e-06                  270
                   2     4.64903602741636                    0 -2.68413048272856e-06                  270
